time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-03-31T17:24:53.530Z,18.9711,-67.379,6,2.96,md,15,234,0.5704,0.44,pr,pr2019090008,2019-06-08T20:51:10.040Z,"57km NNW of San Antonio, Puerto Rico",earthquake,1.54,1.88,0.28,12,reviewed,pr,pr
2019-03-31T17:10:18.940Z,19.1423,-66.781,47,3.11,md,16,250,0.7112,0.58,pr,pr2019090006,2019-06-08T20:51:10.040Z,"70km N of Hatillo, Puerto Rico",earthquake,2.49,8.48,0.37,16,reviewed,pr,pr
2019-03-31T16:37:31.520Z,1.6917,126.4642,50.51,4.1,mb,,107,1.284,0.45,us,us2000kcf6,2019-06-08T20:51:39.040Z,"142km NW of Kota Ternate, Indonesia",earthquake,9.7,8.8,0.13,16,reviewed,us,us
2019-03-31T16:23:06.920Z,-5.7302,146.4461,72.77,4,mb,,158,3.775,0.51,us,us2000kcfa,2019-06-08T20:51:40.040Z,"89km NE of Kainantu, Papua New Guinea",earthquake,15.4,9.4,0.113,21,reviewed,us,us
2019-03-31T15:45:03.880Z,3.3226,124.4017,351.86,4.2,mb,,99,3.898,0.69,us,us2000kcf8,2019-06-08T20:51:39.040Z,"208km NNW of Manado, Indonesia",earthquake,10,9.9,0.084,39,reviewed,us,us
2019-03-31T15:40:02.550Z,-17.8168,-178.2679,544.59,4.4,mb,,72,3.492,0.69,us,us2000k811,2019-06-08T20:51:28.040Z,"294km ESE of Lambasa, Fiji",earthquake,11.7,9,0.066,66,reviewed,us,us
2019-03-31T15:29:53.680Z,-22.0584,-176.144,164.22,4.5,mb,,135,6.536,0.54,us,us2000kcf5,2019-06-08T20:51:39.040Z,"136km SW of Vaini, Tonga",earthquake,7.7,16.7,0.145,14,reviewed,us,us
2019-03-31T15:27:57.880Z,-9.9668,-79.3227,29,5.5,mww,,153,2.959,0.63,us,us2000k80u,2019-06-08T20:51:27.040Z,"127km SW of Chimbote, Peru",earthquake,8.6,1.9,0.041,56,reviewed,us,us
2019-03-31T15:25:41.180Z,52.2254,159.0022,55.95,4.4,mb,,164,0.827,0.43,us,us2000k80t,2019-06-08T20:51:27.040Z,"88km SSE of Vilyuchinsk, Russia",earthquake,9.1,7.9,0.055,97,reviewed,us,us
2019-03-31T14:41:36.674Z,62.2084,-151.247,76.6,4,ml,,,,0.74,ak,ak019452y61d,2019-06-08T20:51:08.040Z,"61km W of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-03-31T14:20:31.390Z,-18.0628,-178.4098,635.98,4.1,mb,,115,3.383,0.55,us,us2000kcf4,2019-06-08T20:51:39.040Z,"288km N of Ndoi Island, Fiji",earthquake,14,11.1,0.116,20,reviewed,us,us
2019-03-31T14:09:10.860Z,-2.0306,-80.8862,10,4.9,mb,,107,1.684,0.71,us,us2000k80e,2019-06-08T20:51:27.040Z,"22km N of La Libertad, Ecuador",earthquake,5.8,1.7,0.031,336,reviewed,us,us
2019-03-31T13:44:08.800Z,5.4973,127.0441,48.62,4,mb,,181,2.135,0.53,us,us2000kcf9,2019-06-08T20:51:40.040Z,"135km SE of Pondaguitan, Philippines",earthquake,9.3,5.8,0.144,13,reviewed,us,us
2019-03-31T13:39:38.460Z,-10.7401,165.6817,35,4.4,mb,,140,5.792,0.52,us,us2000kcf3,2019-06-08T20:51:39.040Z,"16km W of Lata, Solomon Islands",earthquake,8.2,2,0.204,7,reviewed,us,us
2019-03-31T13:28:32.210Z,5.6738,-78.2892,10,4.6,mb,,112,3.794,0.82,us,us2000k7zx,2019-06-08T20:51:27.040Z,"112km W of Nuqui, Colombia",earthquake,2.4,1.9,0.051,117,reviewed,us,us
2019-03-31T13:15:54.420Z,47.5237,152.834,98.1,4.2,mb,,152,6.398,0.46,us,us2000kcf1,2019-06-08T20:51:39.040Z,"Kuril Islands",earthquake,13.3,9.5,0.1,28,reviewed,us,us
2019-03-31T13:13:37.310Z,-12.8225,45.358,10,4.7,mb,,49,5.98,0.7,us,us2000k7zt,2019-06-08T20:51:27.040Z,"8km ESE of Pamandzi, Mayotte",earthquake,5.4,1.9,0.088,39,reviewed,us,us
2019-03-31T12:55:10.234Z,14.5269,-90.7314,10,3.9,ml,,153,0.933,1.13,us,us2000k85l,2019-06-08T20:51:28.040Z,"1km NNW of Santa Maria de Jesus, Guatemala",earthquake,4.6,2,0.077,22,reviewed,us,us
2019-03-31T12:06:11.160Z,17.9003,-65.1993,24,2.97,md,5,342,0.6931,0.4,pr,pr2019090003,2019-04-01T18:40:26.663Z,"36km SE of Esperanza, Puerto Rico",earthquake,6.53,26.59,0.08,4,reviewed,pr,pr
2019-03-31T12:04:36.556Z,53.7248,-164.696,35,2.7,ml,,204,0.707,0.28,us,us70003cte,2019-06-08T20:51:43.040Z,"84km ESE of Akutan, Alaska",earthquake,2.7,2,,,reviewed,us,ak
2019-03-31T11:51:27.934Z,38.952,70.7796,6.12,4.4,mb,,56,0.364,0.85,us,us2000k7yz,2019-06-08T20:51:27.040Z,"36km ESE of Gharm, Tajikistan",earthquake,4.2,5.2,0.123,19,reviewed,us,us
2019-03-31T11:47:43.947Z,53.0492,-164.5444,17.64,2.7,ml,,256,1.265,0.31,us,us70003ctd,2019-06-08T20:51:43.040Z,"145km SE of Akutan, Alaska",earthquake,9.2,19.6,,,reviewed,us,ak
2019-03-31T11:33:28.290Z,19.2435,-155.3913333,32.4,3.04,ml,67,138,0.008339,0.13,hv,hv70884966,2019-06-08T20:51:27.040Z,"10km ENE of Pahala, Hawaii",earthquake,0.4,0.5,0.149,45,reviewed,hv,hv
2019-03-31T11:30:17.785Z,37.5063,29.3787,10,5.1,mww,,35,0.867,0.79,us,us2000k7yn,2019-06-08T20:51:27.040Z,"9km NNE of Acipayam, Turkey",earthquake,5,1.8,0.038,68,reviewed,us,us
2019-03-31T10:52:46.360Z,34.2286667,-118.5021667,12.88,2.7,ml,151,15,0.0465,0.23,ci,ci37599098,2020-01-22T09:01:26.345Z,"3km ESE of Northridge, CA",earthquake,0.12,0.24,0.156,256,reviewed,ci,ci
2019-03-31T10:42:43.215Z,-14.8748,-177.2512,366.62,4.4,mb,,148,1.013,0.86,us,us2000k7yd,2019-06-08T20:51:27.040Z,"117km ESE of Sigave, Wallis and Futuna",earthquake,11.8,6.8,0.069,61,reviewed,us,us
2019-03-31T10:24:10.023Z,-56.0214,-27.6075,106.46,4.3,mb,,126,5.382,0.89,us,us2000kcf2,2019-06-08T20:51:39.040Z,"79km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12.2,7.4,0.153,12,reviewed,us,us
2019-03-31T09:51:36.682Z,59.8028,-152.9949,108.8,2.9,ml,,,,0.79,ak,ak019450156v,2019-06-08T20:51:27.040Z,"65km W of Anchor Point, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-03-31T09:46:29.740Z,19.424,-155.6188333,-1.14,3.28,ml,65,33,0.0227,0.16,hv,hv70884891,2019-06-08T20:51:27.040Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.18,0.29,0.158,50,reviewed,hv,hv
2019-03-31T08:54:18.339Z,-1.9238,-80.816,10,4.4,mb,,97,1.648,0.43,us,us2000kcet,2019-06-08T20:51:38.040Z,"34km N of Santa Elena, Ecuador",earthquake,5.9,1.9,0.203,7,reviewed,us,us
2019-03-31T08:38:13.268Z,25.098,126.9335,10,4.4,mb,,91,2.109,0.86,us,us2000kcey,2019-06-08T20:51:39.040Z,"135km SSW of Itoman, Japan",earthquake,3,1.9,0.105,26,reviewed,us,us
2019-03-31T08:12:02.392Z,57.9188,-155.8914,112.1,2.9,ml,,,,0.66,ak,ak01944z7a00,2019-06-08T20:51:27.040Z,"96km SSE of King Salmon, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-03-31T08:07:48.548Z,0.849,126.4047,59.82,4.7,mb,,61,0.964,0.74,us,us2000k7wn,2019-06-08T20:51:27.040Z,"107km W of Kota Ternate, Indonesia",earthquake,7.4,7.6,0.075,53,reviewed,us,us
2019-03-31T07:45:23.315Z,-15.5386,-70.7192,200.23,4.5,mb,,118,2.36,0.65,us,us2000kces,2019-06-08T20:51:38.040Z,"21km NW of Santa Lucia, Peru",earthquake,6.7,12.3,0.144,14,reviewed,us,us
2019-03-31T07:28:50.636Z,-1.9363,-80.7342,18.62,5.5,mww,,36,1.566,0.81,us,us2000k7w8,2020-07-10T17:27:20.846Z,"35km NNE of Santa Elena, Ecuador",earthquake,3.5,3.2,0.066,22,reviewed,us,us
2019-03-31T07:27:13.353Z,-1.9695,-80.7188,10,5.1,mb,,106,1.541,0.66,us,us2000k7w6,2019-06-08T20:51:26.040Z,"32km NNE of Santa Elena, Ecuador",earthquake,5.1,1.6,0.034,286,reviewed,us,us
2019-03-31T07:22:58.570Z,24.5804,127.0907,10,4.3,mb,,119,2.486,0.57,us,us2000kcev,2019-06-08T20:51:39.040Z,"180km SSW of Itoman, Japan",earthquake,6,1.9,0.154,12,reviewed,us,us
2019-03-31T07:12:14.557Z,-2.0272,-80.8818,10,4.4,mb,,98,1.68,0.67,us,us2000kcen,2019-06-08T20:51:38.040Z,"22km N of La Libertad, Ecuador",earthquake,4.5,1.9,0.149,14,reviewed,us,us
2019-03-31T07:08:51.586Z,-2.0009,-80.9989,10,4.9,mb,,98,1.8,0.76,us,us2000k7w1,2019-06-08T20:51:26.040Z,"24km N of Salinas, Ecuador",earthquake,3.9,1.9,0.056,100,reviewed,us,us
2019-03-31T07:04:04.795Z,-1.9446,-80.8101,18,6.2,mww,,36,1.635,0.83,us,us2000k7vu,2020-07-10T17:27:10.016Z,"32km N of Santa Elena, Ecuador",earthquake,6.8,1.8,0.034,81,reviewed,us,us
2019-03-31T07:02:56.960Z,-11.1295,166.4987,151.03,4.5,mb,,143,6.662,0.46,us,us2000k7vw,2019-06-08T20:51:26.040Z,"85km ESE of Lata, Solomon Islands",earthquake,6.1,8.1,0.053,104,reviewed,us,us
2019-03-31T06:42:20.572Z,25.3484,95.5572,125.53,4.1,mb,,58,1.595,0.5,us,us2000k7vt,2019-06-08T20:51:26.040Z,"111km ESE of Phek, India",earthquake,7,7.1,0.112,22,reviewed,us,us
2019-03-31T05:00:47.898Z,20.5222,120.5193,10,4.4,mb,,104,2.343,0.62,us,us2000k7vm,2019-06-08T20:51:26.040Z,"140km WSW of Itbayat, Philippines",earthquake,7.4,1.8,0.108,25,reviewed,us,us
2019-03-31T04:35:28.220Z,19.4063339,-155.2873383,-0.55,2.8,ml,8,75,0.01168,0.35,hv,hv70884551,2019-03-31T04:41:09.970Z,"5km WSW of Volcano, Hawaii",earthquake,0.51,1.72,0.42,3,automatic,hv,hv
2019-03-31T04:24:23.480Z,18.8188,-65.1215,25,3.33,md,15,326,0.9935,0.15,pr,pr2019090000,2019-06-08T20:51:09.040Z,"52km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.97,11.72,0.38,15,reviewed,pr,pr
2019-03-31T03:53:39.940Z,-17.4458,-174.8549,263.16,4.1,mb,,132,4.598,0.31,us,us2000kcej,2019-06-08T20:51:38.040Z,"162km NW of Neiafu, Tonga",earthquake,8.6,14.5,0.158,11,reviewed,us,us
2019-03-31T03:07:40.777Z,-30.6881,-178.1134,35,5,mb,,135,8.878,0.88,us,us2000kcei,2019-06-08T20:51:38.040Z,"111km NE of L'Esperance Rock, New Zealand",earthquake,9.8,1.9,0.137,17,reviewed,us,us
2019-03-31T01:09:27.390Z,53.439,-160.1747,10,2.7,ml,,235,1.436,0.59,us,us70003cta,2019-06-08T20:51:11.040Z,"155km SSW of Chernabura Island, Alaska",earthquake,4.5,2,0.148,6,reviewed,us,us
2019-03-31T00:51:00.228Z,-18.0653,-174.8121,238.79,4.3,mb,,77,4.741,0.59,us,us2000kced,2019-06-08T20:51:38.040Z,"108km NW of Neiafu, Tonga",earthquake,11.4,8.5,0.138,15,reviewed,us,us
2019-03-31T00:09:26.930Z,-8.576,156.5043,10,5.3,mww,,43,3.507,0.58,us,us2000k7u6,2019-06-08T20:51:26.040Z,"64km SW of Gizo, Solomon Islands",earthquake,8,1.8,0.083,14,reviewed,us,us
2019-03-31T00:04:28.130Z,19.1908333,-155.4708333,31.4,2.86,ml,74,93,0.009064,0.12,hv,hv70884341,2019-06-08T20:51:26.040Z,"1km SSE of Pahala, Hawaii",earthquake,0.32,0.45,0.148,41,reviewed,hv,hv
2019-03-30T23:20:34.850Z,41.4715,141.9948,61.74,4,mb,,137,0.978,0.72,us,us2000k7u0,2019-06-08T20:51:26.040Z,"68km ENE of Mutsu, Japan",earthquake,5.2,9.5,0.144,13,reviewed,us,us
2019-03-30T22:59:06.490Z,34.2093333,-116.844,5.03,2.55,ml,109,22,0.08267,0.15,ci,ci37598506,2019-04-05T20:48:24.117Z,"6km S of Big Bear City, CA",earthquake,0.09,0.46,0.128,148,reviewed,ci,ci
2019-03-30T22:44:24.860Z,28.5746,51.6069,10,4.6,mb,,46,5.472,0.51,us,us2000k7te,2019-06-08T20:51:26.040Z,"85km SSE of Borazjan, Iran",earthquake,7.4,1.9,0.056,96,reviewed,us,us
2019-03-30T22:20:43.009Z,66.2218,-157.152,7.1,2.5,ml,,,,0.72,ak,ak01943k1sxf,2019-06-08T20:51:26.040Z,"77km S of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-03-30T21:59:15.910Z,66.2363,-157.1739,7.9,3.1,ml,,,,0.59,ak,ak01943joolr,2019-06-08T20:51:26.040Z,"75km S of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-03-30T20:31:10.618Z,66.3228,-157.278,10.4,3,ml,,,,0.62,ak,ak01943ix7xj,2019-06-08T20:51:26.040Z,"67km SSW of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-03-30T20:18:08.636Z,43.7479,-105.2484,0,3.2,ml,,97,1.439,0.79,us,us2000kaue,2019-06-08T20:51:38.040Z,"Wyoming",mining explosion,5.5,1.6,0.059,42,reviewed,us,us
2019-03-30T19:43:51.260Z,52.5187,160.5841,10,4.4,mb,,122,1.279,1.19,us,us2000k7rq,2019-06-08T20:51:26.040Z,"143km ESE of Petropavlovsk-Kamchatskiy, Russia",earthquake,5.5,1.9,0.088,37,reviewed,us,us
2019-03-30T19:15:30.400Z,43.6937,-105.1966,0,3.1,ml,,130,1.424,0.7,us,us2000k7rn,2019-06-08T20:51:25.040Z,"Wyoming",mining explosion,3.6,1.9,0.071,32,reviewed,us,us
2019-03-30T18:40:20.740Z,36.6913,71.378,185.63,3.9,mb,,98,0.866,0.97,us,us2000k7qq,2019-06-08T20:51:25.040Z,"13km W of Ashkasham, Afghanistan",earthquake,7.1,7.5,0.105,25,reviewed,us,us
2019-03-30T18:33:14.777Z,-23.9637,-70.226,50.26,4.5,mwr,,133,0.679,0.95,us,us2000k7qi,2019-06-08T20:51:25.040Z,"39km SSE of Antofagasta, Chile",earthquake,5.3,5.9,0.054,33,reviewed,us,us
2019-03-30T18:13:34.280Z,18.8953,-66.778,9,2.74,md,9,287,0.5492,0.52,pr,pr2019089013,2019-03-30T20:17:47.453Z,"45km N of Hatillo, Puerto Rico",earthquake,2.59,4.14,0.26,8,reviewed,pr,pr
2019-03-30T17:36:00.350Z,-37.2415,178.7138,23.48,4.5,mb,,111,0.455,1.1,us,us2000kaub,2019-06-08T20:51:38.040Z,"157km NE of Opotiki, New Zealand",earthquake,10.1,5.8,0.128,18,reviewed,us,us
2019-03-30T16:22:47.413Z,63.2466,-150.0384,105.9,2.5,ml,,,,0.48,ak,ak01943ghn0f,2019-06-08T20:51:25.040Z,"56km WSW of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-03-30T15:22:19.804Z,-16.8194,166.8961,10,4.3,mb,,255,5.242,0.44,us,us2000kauc,2019-06-08T20:51:38.040Z,"95km SW of Lakatoro, Vanuatu",earthquake,15,2,0.188,8,reviewed,us,us
2019-03-30T14:20:28.480Z,18.7088,-68.7108,148,3.2,md,17,180,0.3827,0.68,pr,pr2019089011,2019-06-08T20:51:10.040Z,"14km WNW of San Rafael del Yuma, Dominican Republic",earthquake,9.39,2.65,0.43,12,reviewed,pr,pr
2019-03-30T14:02:56.053Z,13.5866,121.0179,153.91,4.5,mb,,110,8.717,0.75,us,us2000k7mi,2019-06-08T20:51:25.040Z,"7km SW of Ilijan, Philippines",earthquake,11.5,7.7,0.083,43,reviewed,us,us
2019-03-30T14:02:27.286Z,40.4634,-104.631,6.46,2.9,ml,,176,0.017,0.21,us,us2000k7yw,2019-06-08T20:51:27.040Z,"7km NE of Greeley, Colorado",earthquake,2.9,2.2,0.105,21,reviewed,us,us
2019-03-30T13:29:00.917Z,66.3264,-157.2056,5.6,2.7,ml,,,,0.6,ak,ak01943eqqo5,2019-06-08T20:51:25.040Z,"66km SSW of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-03-30T12:46:44.997Z,-32.6968,-179.973,132.53,4.6,mb,,180,8.712,0.37,us,us2000kau9,2019-06-08T20:51:38.040Z,"172km SW of L'Esperance Rock, New Zealand",earthquake,8,11.9,0.125,19,reviewed,us,us
2019-03-30T12:36:08.390Z,39.6636667,-121.7301667,21.4,2.7,md,21,62,0.2047,0.24,nc,nc73158505,2019-04-04T14:09:14.349Z,"6km ENE of Durham, CA",earthquake,0.54,1.63,0.205,36,reviewed,nc,nc
2019-03-30T11:30:35.443Z,56.2816,-148.7157,20.64,3.2,ml,,211,2.595,0.78,us,us2000k7ku,2019-06-08T20:51:09.040Z,"280km SE of Kodiak, Alaska",earthquake,9.6,10.9,0.05,52,reviewed,us,us
2019-03-30T11:25:03.476Z,56.322,-148.7153,20.25,2.6,ml,,236,2.571,0.35,us,us70003ca2,2019-06-08T20:51:12.040Z,"277km SE of Kodiak, Alaska",earthquake,5.3,11.2,0.052,48,reviewed,us,us
2019-03-30T11:20:42.559Z,-5.7003,151.1053,41,6.2,mww,,25,1.832,0.87,us,us2000k7ks,2020-07-10T17:26:58.353Z,"107km E of Kimbe, Papua New Guinea",earthquake,7.4,1.9,0.052,35,reviewed,us,us
2019-03-30T11:09:26.021Z,59.9533,-149.1574,0.6,3,ml,,,,0.8,ak,ak01943dfn0h,2019-06-08T20:51:25.040Z,"23km SE of Seward, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-03-30T11:09:15.952Z,59.8251,-147.7864,85.5,3,ml,,,,1.34,ak,ak01943dfm5e,2019-03-30T11:13:01.739Z,"92km WNW of Middleton Island, Alaska",earthquake,,2.2,,,automatic,ak,ak
2019-03-30T10:46:19.174Z,38.3657,22.3935,10,5.3,mww,,20,1.241,0.75,us,us2000k7ki,2019-06-08T20:51:25.040Z,"7km SSW of Itea, Greece",earthquake,5.7,1.8,0.044,50,reviewed,us,us
2019-03-30T10:06:15.299Z,53.9429,-164.1903,35,3.5,ml,,183,0.682,1.14,us,us2000k7ke,2019-06-08T20:51:09.040Z,"105km E of Akutan, Alaska",earthquake,2.3,2,0.105,12,reviewed,us,us
2019-03-30T09:55:44.440Z,38.377,-122.2473333,11.88,2.61,md,99,56,,0.19,nc,nc73158470,2019-04-04T00:30:00.980Z,"10km NNE of Napa, CA",earthquake,0.14,0.42,0.186,80,reviewed,nc,nc
2019-03-30T09:05:04.695Z,51.4453,171.3087,10,4.2,mb,,185,2.149,0.52,us,us2000k7k7,2019-06-08T20:51:25.040Z,"202km SW of Attu Station, Alaska",earthquake,10.3,2,0.045,135,reviewed,us,us
2019-03-30T08:18:23.530Z,19.0618324,-155.4468384,42.22,2.53,md,18,196,0.0942,0.1,hv,hv70883576,2019-06-08T20:51:25.040Z,"16km SSE of Pahala, Hawaii",other event,1,1.55,0.24,4,reviewed,hv,hv
2019-03-30T08:05:22.430Z,19.0971667,-155.511,45.35,2.73,ml,57,170,0.03954,0.12,hv,hv70883561,2019-06-08T20:51:25.040Z,"12km SSW of Pahala, Hawaii",earthquake,0.44,0.55,0.128,44,reviewed,hv,hv
2019-03-30T07:36:11.910Z,51.5476,-177.3491,29.18,2.9,ml,,217,0.328,0.56,us,us70003ca1,2019-06-08T20:51:43.040Z,"60km SW of Adak, Alaska",earthquake,4.2,10.6,,,reviewed,us,ak
2019-03-30T07:09:21.434Z,-21.1563,-179.0396,616.95,4.8,mb,,45,4.363,0.94,us,us2000k7jd,2019-06-08T20:51:25.040Z,"66km SSW of Ndoi Island, Fiji",earthquake,11,8.4,0.051,116,reviewed,us,us
2019-03-30T06:41:01.233Z,-24.193,-67.0736,185.63,4.7,mb,,54,1.598,1.18,us,us2000k7in,2019-06-08T20:51:25.040Z,"76km W of San Antonio de los Cobres, Argentina",earthquake,9.4,8.3,0.12,21,reviewed,us,us
2019-03-30T06:29:29.690Z,20.2208333,-155.7825,37.63,3.66,ml,82,153,,0.13,hv,hv70883486,2019-06-08T20:51:25.040Z,"2km SE of Kapaau, Hawaii",earthquake,0.4,0.53,0.153,55,reviewed,hv,hv
2019-03-30T06:27:23.331Z,-9.6924,66.5343,8,5.8,mww,,39,6.276,0.86,us,us2000k7im,2019-06-08T20:51:25.040Z,"Mid-Indian Ridge",earthquake,2.9,1.9,0.05,38,reviewed,us,us
2019-03-30T05:25:09.391Z,-9.8352,160.9929,65.08,4.2,mb,,132,1.103,0.69,us,us2000kau4,2019-06-08T20:51:37.040Z,"122km ESE of Honiara, Solomon Islands",earthquake,6.3,8.7,0.141,14,reviewed,us,us
2019-03-30T05:07:07.460Z,18.4405,-65.8406,16,2.5,md,4,285,0.2763,0.34,pr,pr2019089006,2019-03-30T08:50:11.647Z,"1km NNW of Vieques, Puerto Rico",earthquake,1.98,2.34,0.1,3,reviewed,pr,pr
2019-03-30T05:05:55.435Z,-9.8083,161.0168,55.86,5,mb,,131,1.116,0.75,us,us2000k7i8,2019-06-08T20:51:25.040Z,"120km SSE of Auki, Solomon Islands",earthquake,4,7.2,0.074,58,reviewed,us,us
2019-03-30T03:44:51.210Z,40.5617,-127.2253,10,3,ml,,289,2.203,1.04,us,us2000k7hv,2019-06-08T20:51:11.040Z,"250km W of Ferndale, California",earthquake,9.8,2,0.055,44,reviewed,us,us
2019-03-30T03:28:23.246Z,16.0336,-95.0279,35,4.3,mb,,143,1.06,0.9,us,us2000k999,2019-06-08T20:51:08.040Z,"18km S of San Mateo del Mar, Mexico",earthquake,3.6,2,0.308,3,reviewed,us,us
2019-03-30T03:06:16.958Z,66.3062,-157.2266,8.8,3.3,ml,,,,0.68,ak,ak019438nic6,2019-06-08T20:51:24.040Z,"68km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-03-30T02:50:41.240Z,19.0666,-66.8188,40,2.91,md,18,271,0.6567,0.39,pr,pr2019089001,2019-06-08T20:51:11.040Z,"65km N of Hatillo, Puerto Rico",earthquake,1.66,5.92,0.46,17,reviewed,pr,pr
