time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-09-27T23:43:12.840Z,19.0041,-67.1391,7,2.89,md,5,284,0.5373,0.48,pr,pr2019270060,2019-09-28T01:02:56.132Z,"56km N of San Antonio, Puerto Rico",earthquake,4.37,4.8,0.1,5,reviewed,pr,pr
2019-09-27T23:34:33.170Z,18.2928,-68.1473,97,2.78,md,3,350,1.0679,0.21,pr,pr2019270057,2019-09-28T01:01:24.190Z,"41km SE of Punta Cana, Dominican Republic",earthquake,11.33,13.76,0.31,3,reviewed,pr,pr
2019-09-27T23:27:36.125Z,53.4682,-165.907,35,4.8,mwr,,60,0.518,0.84,us,us70005myn,2020-03-30T09:28:23.559Z,"61km SE of Unalaska, Alaska",earthquake,3.9,1.9,0.071,19,reviewed,us,us
2019-09-27T22:40:05.960Z,-21.2608,-10.9826,10,4.7,mb,,86,28.75,0.62,us,us70005s2u,2019-12-20T19:04:29.040Z,"Southern Mid-Atlantic Ridge",earthquake,6.1,1.9,0.104,28,reviewed,us,us
2019-09-27T22:27:50.302Z,-23.5195,-179.7273,563.87,4.5,mb,,120,6.109,0.64,us,us70005mxj,2019-12-20T19:03:23.040Z,"South of the Fiji Islands",earthquake,7.7,9.9,0.099,30,reviewed,us,us
2019-09-27T22:07:32.767Z,42.7217,-104.707,0,3.5,ml,,112,1.481,0.61,us,us70005mx9,2019-12-20T19:03:23.040Z,"Wyoming",mining explosion,4.7,1.5,0.047,60,reviewed,us,us
2019-09-27T21:52:38.680Z,19.7588,-63.9688,45,3.65,md,23,247,1.9281,0.26,pr,pr2019270044,2019-12-20T19:03:23.040Z,"137km NNE of Road Town, British Virgin Islands",earthquake,2.37,19.2,0.4,20,reviewed,pr,pr
2019-09-27T21:03:24.730Z,19.143,-66.1856,8,2.82,md,3,354,1.3213,0.37,pr,pr2019270052,2019-09-28T01:00:05.276Z,"75km N of San Juan, Puerto Rico",earthquake,18.23,26.37,0.17,3,reviewed,pr,pr
2019-09-27T20:41:53.523Z,-3.7392,128.5194,10,4.3,mb,,127,4.626,1.34,us,us70005s2t,2019-12-20T19:04:28.040Z,"24km SW of Saparua, Indonesia",earthquake,7.5,1.9,0.177,9,reviewed,us,us
2019-09-27T20:40:55.370Z,-3.7461,128.3135,10,4.3,mb,,80,4.586,1.19,us,us70005s2k,2019-12-20T19:04:28.040Z,"14km SSE of Passo, Indonesia",earthquake,8.9,1.9,0.129,20,reviewed,us,us
2019-09-27T20:26:35.320Z,37.5791667,-118.8636667,5.16,2.96,md,34,95,0.02952,0.02,nc,nc73282150,2019-12-20T19:03:21.040Z,"12km ESE of Mammoth Lakes, CA",earthquake,0.19,0.36,0.225,51,reviewed,nc,nc
2019-09-27T20:25:30.460Z,18.7136,-67.1183,13,2.65,md,3,245,0.2462,0.57,pr,pr2019270056,2019-09-28T00:59:04.779Z,"24km N of San Antonio, Puerto Rico",earthquake,3.28,2.23,0.21,3,reviewed,pr,pr
2019-09-27T20:23:09.830Z,19.164,-67.5048,55,2.81,md,8,308,0.78,0.26,pr,pr2019270059,2019-09-28T00:49:39.227Z,"85km NNW of San Antonio, Puerto Rico",earthquake,2.09,5.33,0.24,8,reviewed,pr,pr
2019-09-27T20:21:01.850Z,19.354,-67.2916,32,2.95,md,4,320,0.9875,0.22,pr,pr2019270058,2019-09-28T00:49:24.403Z,"97km NNW of San Antonio, Puerto Rico",earthquake,2,15.22,0.04,4,reviewed,pr,pr
2019-09-27T20:06:49.269Z,43.7225,-105.3866,0,3.4,ml,,43,1.054,0.49,us,us70005mu2,2019-12-20T19:03:21.040Z,"Wyoming",mining explosion,5,1.8,0.04,82,reviewed,us,us
2019-09-27T20:01:39.050Z,19.0975,-67.195,10,2.96,md,9,293,0.6356,0.55,pr,pr2019270055,2019-09-28T00:07:08.714Z,"67km N of San Antonio, Puerto Rico",earthquake,2.72,31.61,0.2,5,reviewed,pr,pr
2019-09-27T19:50:05.125Z,53.477,-166.7617,35.99,2.8,ml,,189,0.324,0.5,us,us6000626z,2019-12-20T19:02:20.040Z,"46km SSW of Unalaska, Alaska",earthquake,6.6,17.5,0.115,10,reviewed,us,us
2019-09-27T19:28:34.040Z,19.2513,-67.3605,24,2.8,md,18,299,0.8225,0.54,pr,pr2019270029,2019-12-20T19:03:20.040Z,"84km NNW of San Antonio, Puerto Rico",earthquake,2.68,38.22,0.29,18,reviewed,pr,pr
2019-09-27T19:17:26.470Z,19.0825,-67.2601,48,2.98,md,9,293,0.6328,0.68,pr,pr2019270041,2019-09-28T00:06:53.250Z,"67km NNW of San Antonio, Puerto Rico",earthquake,3.68,9.66,0.23,9,reviewed,pr,pr
2019-09-27T18:29:20.484Z,51.3335,-178.6142,15.95,3.2,ml,,202,0.253,0.5,us,us70005mvq,2019-12-20T19:03:22.040Z,"35km ENE of Amatignak Island, Alaska",earthquake,2.8,4.4,,,reviewed,us,ak
2019-09-27T18:19:25.100Z,19.3015,-67.446,27,3.09,md,15,311,0.8987,0.59,pr,pr2019270024,2019-12-20T19:03:20.040Z,"80km NNW of San Antonio, Puerto Rico",earthquake,2.73,35.9,0.31,13,reviewed,pr,pr
2019-09-27T18:06:40.400Z,19.2178,-67.396,33,2.94,md,4,337,1.0821,0.21,pr,pr2019270054,2019-09-28T00:06:37.660Z,"86km NNW of San Antonio, Puerto Rico",earthquake,2.45,16.18,0.05,4,reviewed,pr,pr
2019-09-27T18:04:58.450Z,-7.3428,105.8531,57.52,4.5,mb,,179,1.822,0.78,us,us70005s2i,2019-12-20T19:04:28.040Z,"56km S of Binuangeun, Indonesia",earthquake,8.7,5.2,0.113,27,reviewed,us,us
2019-09-27T17:48:27.371Z,14.9065,52.3892,10,4.9,mb,,51,9.878,0.88,us,us70005mr0,2019-12-20T19:03:20.040Z,"81km SSE of Haswayn, Yemen",earthquake,8.5,1.9,0.053,113,reviewed,us,us
2019-09-27T17:44:26.930Z,19.0946,-67.198,16,2.96,md,8,292,0.6331,0.33,pr,pr2019270049,2019-09-27T23:35:17.833Z,"67km N of San Antonio, Puerto Rico",earthquake,7.06,14.79,0.2,7,reviewed,pr,pr
2019-09-27T17:26:24.903Z,-33.4473,-178.4731,10,4.8,mb,,110,4.215,0.71,us,us70005s2p,2019-12-20T19:04:28.040Z,"226km S of L'Esperance Rock, New Zealand",earthquake,10.8,1.9,0.107,27,reviewed,us,us
2019-09-27T16:52:49.010Z,19.1178,-67.2211,10,2.89,md,9,294,0.6595,0.37,pr,pr2019270047,2019-09-27T23:35:01.849Z,"70km N of San Antonio, Puerto Rico",earthquake,1.87,31.61,0.12,7,reviewed,pr,pr
2019-09-27T16:17:00.180Z,19.1793,-67.3531,10,3.07,md,10,302,0.7518,0.76,pr,pr2019270046,2019-12-20T19:03:23.040Z,"70km NNW of San Antonio, Puerto Rico",earthquake,3.52,31.61,0.16,9,reviewed,pr,pr
2019-09-27T16:07:04.000Z,19.094,-67.4165,79,3.1,md,11,300,0.6969,0.31,pr,pr2019270043,2019-12-20T19:04:09.040Z,"83km N of San Antonio, Puerto Rico",earthquake,2.93,4.44,0.4,9,reviewed,pr,pr
2019-09-27T15:46:41.230Z,19.0506,-67.2015,42,2.91,md,5,306,0.7217,0.18,pr,pr2019270039,2019-09-27T21:11:23.733Z,"62km N of San Antonio, Puerto Rico",earthquake,1.69,6.8,0.05,5,reviewed,pr,pr
2019-09-27T15:34:32.940Z,35.83,-117.6591667,2.9,3.23,ml,47,22,0.08854,0.14,ci,ci39096944,2019-12-20T19:03:19.040Z,"23km N of Ridgecrest, CA",earthquake,0.12,0.37,0.137,246,reviewed,ci,ci
2019-09-27T15:15:44.778Z,-18.7786,-172.606,10,4.6,mb,,82,2.552,0.92,us,us70005mmm,2019-12-20T19:03:19.040Z,"145km E of Neiafu, Tonga",earthquake,12.5,1.9,0.12,21,reviewed,us,us
2019-09-27T15:11:29.893Z,-35.9171,-102.7817,10,5.9,mww,,41,10.391,1.11,us,us70005mls,2019-12-20T19:03:18.040Z,"Southeast of Easter Island",earthquake,10.5,1.8,0.062,25,reviewed,us,us
2019-09-27T15:05:30.293Z,56.34,-159.7813,154.7,3,ml,,,,0.61,ak,ak019ces2c8w,2019-12-20T19:03:19.040Z,"63km W of Chignik Lake, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-09-27T15:01:22.567Z,-5.9791,154.1092,57.78,4.1,mb,,177,2.628,0.56,us,us70005s21,2019-12-20T19:04:27.040Z,"156km WNW of Panguna, Papua New Guinea",earthquake,10.5,12.3,0.131,16,reviewed,us,us
2019-09-27T14:50:59.979Z,36.475,-98.744,8.22,3.45,ml,99,69,0,0.15,ok,ok2019syps,2019-12-20T19:03:17.040Z,"32km NW of Fairview, Oklahoma",earthquake,,0.2,0.24,36,reviewed,ok,ok
2019-09-27T14:44:08.720Z,19.3318,-67.4315,30,3.09,md,11,311,0.9217,0.39,pr,pr2019270053,2019-12-20T19:03:25.040Z,"94km NNW of San Antonio, Puerto Rico",earthquake,2.4,23.92,0.27,10,reviewed,pr,pr
2019-09-27T14:15:33.690Z,38.838665,-122.8264999,2.12,2.92,md,51,59,0.01616,0.05,nc,nc73281920,2019-09-30T16:03:51.392Z,"9km NW of The Geysers, CA",earthquake,0.15,0.22,0.14,41,automatic,nc,nc
2019-09-27T14:02:05.001Z,-30.0943,-177.9306,31.95,5.2,mb,,59,0.846,1.1,us,us70005mhf,2019-12-20T19:03:17.040Z,"91km S of Raoul Island, New Zealand",earthquake,9.9,4,0.082,49,reviewed,us,us
2019-09-27T14:00:48.680Z,19.2875,-67.415,26,2.97,md,9,309,0.8745,0.47,pr,pr2019270050,2019-12-20T19:03:24.040Z,"100km NNW of San Antonio, Puerto Rico",earthquake,2.42,29.4,0.25,8,reviewed,pr,pr
2019-09-27T13:57:41.544Z,-15.2842,-72.1261,80.54,4.6,mb,,115,3.42,0.57,us,us70005mh9,2019-12-20T19:03:17.040Z,"23km E of Orcopampa, Peru",earthquake,6,7.8,0.081,45,reviewed,us,us
2019-09-27T13:50:07.870Z,19.318,-67.381,24,2.84,md,13,308,0.8923,0.45,pr,pr2019270048,2019-12-20T19:03:24.040Z,"98km NNW of San Antonio, Puerto Rico",earthquake,2.18,34.5,0.37,10,reviewed,pr,pr
2019-09-27T13:44:44.129Z,0.7964,-77.9091,33.5,4.3,mb,,116,2.387,0.64,us,us70005mh3,2019-12-20T19:03:17.040Z,"18km SW of Cumbal, Colombia",earthquake,8.4,8.7,0.084,40,reviewed,us,us
2019-09-27T13:15:22.085Z,-30.0217,-178.0604,35,4.3,mb,,172,0.782,0.26,us,us70005s1x,2019-12-20T19:04:27.040Z,"85km S of Raoul Island, New Zealand",earthquake,11.5,2,0.178,11,reviewed,us,us
2019-09-27T13:04:07.430Z,19.0526,-67.244,9,2.57,md,18,230,0.6,0.65,pr,pr2019270007,2019-12-20T19:03:20.040Z,"69km N of Isabela, Puerto Rico",earthquake,1.81,3.96,0.25,17,reviewed,pr,pr
2019-09-27T12:48:06.690Z,19.1998,-67.2845,36,3.15,md,17,228,0.7525,0.89,pr,pr2019270006,2019-12-20T19:03:16.040Z,"73km N of San Antonio, Puerto Rico",earthquake,4.63,22.79,0.27,12,reviewed,pr,pr
2019-09-27T12:45:18.549Z,5.1601,126.1447,98.79,4.1,mb,,117,1.978,0.66,us,us70005s1w,2019-12-20T19:04:26.040Z,"80km ESE of Sarangani, Philippines",earthquake,7.7,8.9,0.114,21,reviewed,us,us
2019-09-27T12:35:48.180Z,-17.9535,-178.5814,586.31,4.2,mb,,173,3.212,0.83,us,us70005s25,2019-12-20T19:04:27.040Z,"275km SE of Lambasa, Fiji",earthquake,12.8,7.4,0.115,21,reviewed,us,us
2019-09-27T12:23:40.620Z,19.2543,-66.8538,25,2.86,md,3,289,1.0713,0.19,pr,pr2019270042,2019-09-27T23:50:18.673Z,"85km NNE of Isabela, Puerto Rico",earthquake,2.44,18.02,0.22,3,reviewed,pr,pr
2019-09-27T12:19:41.910Z,19.5141,-67.4885,22,2.95,md,8,329,1.1125,0.33,pr,pr2019270040,2019-12-20T19:03:24.040Z,"116km NNW of San Antonio, Puerto Rico",earthquake,3.17,27.81,0.2,6,reviewed,pr,pr
2019-09-27T12:16:56.815Z,53.4691,-165.9111,23.5,2.5,ml,,,,0.28,ak,ak019ceqcggy,2019-10-24T01:24:54.238Z,"61km SE of Unalaska, Alaska",earthquake,,6.9,,,reviewed,ak,ak
2019-09-27T12:16:15.270Z,19.0925,-67.21,6,2.81,md,19,208,0.6328,0.64,pr,pr2019270005,2019-12-20T19:03:16.040Z,"70km N of San Antonio, Puerto Rico",earthquake,2.06,2.22,0.29,15,reviewed,pr,pr
2019-09-27T12:09:35.180Z,19.22,-67.2658,31,3.52,md,23,215,0.7682,0.78,pr,pr2019270004,2019-12-20T19:03:16.040Z,"90km NNW of San Antonio, Puerto Rico",earthquake,3.42,25.56,0.25,13,reviewed,pr,pr
2019-09-27T12:05:02.549Z,-30.1733,-177.8625,34,6.1,mww,,18,0.926,0.86,us,us70005mea,2019-12-20T19:03:15.040Z,"100km S of Raoul Island, New Zealand",earthquake,7.1,1.8,0.046,45,reviewed,us,us
2019-09-27T11:59:49.686Z,-32.0875,-178.3528,35,4.3,mb,,173,2.856,0.91,us,us70005s22,2019-12-20T19:04:27.040Z,"89km SE of L'Esperance Rock, New Zealand",earthquake,6.6,2,0.142,14,reviewed,us,us
2019-09-27T11:53:16.660Z,19.2328,-67.3043,26,2.91,md,10,317,0.7893,0.37,pr,pr2019270038,2019-12-20T19:03:24.040Z,"101km NNW of Isabela, Puerto Rico",earthquake,2.42,24.36,0.33,8,reviewed,pr,pr
2019-09-27T11:31:37.140Z,18.961,-67.179,25,2.95,md,8,221,0.65,0.5,pr,pr2019270036,2019-09-27T23:49:05.177Z,"52km N of San Antonio, Puerto Rico",earthquake,2.74,34.41,0.09,5,reviewed,pr,pr
2019-09-27T11:25:34.530Z,19.3826,-67.1585,57,3.08,md,6,319,0.9163,0.48,pr,pr2019270037,2019-09-27T20:57:49.636Z,"98km N of Isabela, Puerto Rico",earthquake,5.09,16.219,0.15,5,reviewed,pr,pr
2019-09-27T11:21:24.306Z,-23.1959,-69.1071,106.15,4.6,mwr,,62,0.649,0.77,us,us70005mde,2019-12-20T19:03:14.040Z,"82km SSW of Calama, Chile",earthquake,4.6,5,,,reviewed,us,guc
2019-09-27T11:11:02.115Z,38.8586,142.1079,51.57,4.6,mb,,145,1.431,0.48,us,us70005mdc,2019-12-20T19:03:14.040Z,"41km SE of Ofunato, Japan",earthquake,7.9,8,0.1,30,reviewed,us,us
2019-09-27T11:10:26.630Z,18.9886,-67.1268,51,2.93,md,6,300,0.6994,0.37,pr,pr2019270035,2019-09-27T20:57:27.364Z,"55km N of Isabela, Puerto Rico",earthquake,3.68,9.89,0.08,5,reviewed,pr,pr
2019-09-27T10:58:29.296Z,37.9095,89.0298,10,4.9,mb,,80,8.368,0.96,us,us70005md4,2019-12-20T19:03:14.040Z,"Southern Xinjiang, China",earthquake,8.1,1.9,0.048,139,reviewed,us,us
2019-09-27T10:29:33.750Z,19.1215,-67.1753,44,2.82,md,5,335,0.882,0.27,pr,pr2019270034,2019-09-27T20:57:09.132Z,"70km NNW of Isabela, Puerto Rico",earthquake,3.15,11.52,0.11,5,reviewed,pr,pr
2019-09-27T10:22:47.718Z,3.2999,-31.4472,10,4.6,mb,,135,10.099,0.4,us,us70005s1s,2019-12-20T19:04:26.040Z,"Central Mid-Atlantic Ridge",earthquake,13.1,1.9,0.152,13,reviewed,us,us
2019-09-27T09:33:09.480Z,19.0753,-67.1895,10,2.89,md,12,291,0.6128,0.42,pr,pr2019270033,2019-09-27T20:33:28.572Z,"65km NNW of Isabela, Puerto Rico",earthquake,1.92,31.61,0.32,11,reviewed,pr,pr
2019-09-27T09:29:50.763Z,-13.4601,-111.5239,10,4.3,mb,,163,33.719,0.35,us,us70005s1n,2019-12-20T19:04:26.040Z,"Central East Pacific Rise",earthquake,11.1,1.9,0.114,22,reviewed,us,us
2019-09-27T09:16:04.391Z,54.3242,-161.1644,10,3.9,mb,,202,0.92,0.88,us,us70005mbg,2019-12-20T19:03:12.040Z,"115km WSW of Chernabura Island, Alaska",earthquake,3.4,1.9,0.092,31,reviewed,us,us
2019-09-27T09:09:23.629Z,-3.7379,128.1372,10,4.1,mb,,135,4.545,0.46,us,us70005s1m,2019-12-20T19:04:25.040Z,"1km SW of Amahusu, Indonesia",earthquake,6.5,1.8,0.14,14,reviewed,us,us
2019-09-27T08:47:45.850Z,36.5558333,-89.6481667,8.23,3.27,md,67,22,0.03076,0.12,nm,nm60287956,2019-12-20T19:03:11.040Z,"5km SW of Lilbourn, Missouri",earthquake,0.15,0.32,0.142,71,reviewed,nm,nm
2019-09-27T08:03:38.150Z,19.1041,-67.3618,41,3,md,9,300,0.6842,0.35,pr,pr2019270030,2019-09-27T19:57:44.642Z,"73km NNW of San Antonio, Puerto Rico",earthquake,2.08,9.94,0.09,6,reviewed,pr,pr
2019-09-27T08:01:43.550Z,53.4165,-165.9182,44.05,4.1,mb,,190,0.631,0.98,us,us70005m9z,2019-12-20T19:03:10.040Z,"65km SE of Unalaska, Alaska",earthquake,4.6,7.8,0.131,16,reviewed,us,us
2019-09-27T07:33:58.328Z,-54.7241,-26.6621,10,4.3,mb,,86,18.18,0.69,us,us70005s1t,2019-12-20T19:04:26.040Z,"222km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12.6,1.9,0.138,15,reviewed,us,us
2019-09-27T07:29:35.790Z,-21.1553,-69.0028,98.76,4.4,mwr,,49,0.466,0.64,us,us70005m9d,2019-12-20T19:03:10.040Z,"145km N of Calama, Chile",earthquake,6.1,6,0.057,30,reviewed,us,us
2019-09-27T07:27:57.080Z,19.1185,-67.3023,10,2.67,md,5,321,0.6785,0.52,pr,pr2019270027,2019-09-27T19:56:58.155Z,"72km NNW of San Antonio, Puerto Rico",earthquake,3.97,31.61,0.22,4,reviewed,pr,pr
2019-09-27T07:06:41.650Z,19.0103,-67.147,5,3.03,md,17,214,0.544,0.43,pr,pr2019270003,2019-12-20T19:03:10.040Z,"69km N of Isabela, Puerto Rico",earthquake,1.09,1.76,0.35,17,reviewed,pr,pr
2019-09-27T07:04:16.800Z,19.1723,-67.2896,10,2.76,md,8,322,0.727,0.34,pr,pr2019270026,2019-09-27T19:21:25.660Z,"77km NNW of San Antonio, Puerto Rico",earthquake,2.18,31.61,0.17,8,reviewed,pr,pr
2019-09-27T06:41:57.460Z,19.1318,-67.3103,80,2.91,md,5,321,0.982,0.33,pr,pr2019270025,2019-09-27T19:03:11.777Z,"74km NNW of San Antonio, Puerto Rico",earthquake,6.7,11.63,0.09,4,reviewed,pr,pr
2019-09-27T06:08:20.820Z,19.0656,-67.1473,75,2.9,md,17,218,0.5992,0.74,pr,pr2019270002,2019-12-20T19:03:10.040Z,"80km N of Isabela, Puerto Rico",earthquake,4.55,8.36,0.25,17,reviewed,pr,pr
2019-09-27T04:59:05.910Z,19.256,-67.2321,36,2.92,md,19,228,0.7977,0.86,pr,pr2019270022,2019-12-20T19:03:20.040Z,"95km NNW of San Antonio, Puerto Rico",earthquake,4.58,23.62,0.36,13,reviewed,pr,pr
2019-09-27T04:42:20.120Z,36.7713333,-89.2541667,16.82,3.03,md,53,41,0.09948,0.15,nm,nm60287946,2019-12-20T19:03:09.040Z,"11km E of East Prairie, Missouri",earthquake,0.19,0.39,0.12,50,reviewed,nm,nm
2019-09-27T04:38:17.560Z,19.2216,-67.2546,24,2.85,md,9,323,0.7676,0.31,pr,pr2019270020,2019-09-27T17:47:31.236Z,"82km NNW of San Antonio, Puerto Rico",earthquake,1.98,20.91,0.12,4,reviewed,pr,pr
2019-09-27T04:35:08.080Z,19.0096,-67.2336,9,2.62,md,14,281,0.5558,0.36,pr,pr2019270021,2019-09-27T17:50:59.543Z,"59km NNW of San Antonio, Puerto Rico",earthquake,3.8,5.81,0.36,14,reviewed,pr,pr
2019-09-27T04:32:43.537Z,-8.9103,-74.9261,35,4.6,mb,,85,3.592,0.65,us,us70005m7b,2019-12-20T19:03:09.040Z,"49km SSW of Campoverde, Peru",earthquake,8.2,2,0.084,42,reviewed,us,us
2019-09-27T04:31:29.721Z,1.3603,126.3144,50.99,4.4,mb,,95,1.203,1,us,us70005s1i,2019-12-20T19:04:25.040Z,"126km E of Bitung, Indonesia",earthquake,10,10.4,0.17,10,reviewed,us,us
2019-09-27T04:00:28.380Z,18.9015,-66.9376,67,3.09,md,10,304,0.4674,0.43,pr,pr2019270019,2019-09-27T17:44:26.107Z,"45km NNE of Isabela, Puerto Rico",earthquake,2.8,3.82,0.07,7,reviewed,pr,pr
2019-09-27T03:51:38.530Z,19.092,-67.2023,8,4.7,ml,23,209,0.6311,0.43,pr,pr2019270000,2019-12-20T19:03:09.040Z,"61km N of Isabela, Puerto Rico",earthquake,1.65,31.61,0.38,14,reviewed,pr,pr
2019-09-27T03:42:58.370Z,18.9533,-67.2211,7,2.87,md,6,283,0.4981,0.3,pr,pr2019270017,2019-09-27T16:56:25.349Z,"52km NNW of San Antonio, Puerto Rico",earthquake,2.57,2.54,0.06,5,reviewed,pr,pr
2019-09-27T03:34:34.070Z,19.0796,-67.1908,11,2.55,md,12,291,0.6173,0.52,pr,pr2019270016,2019-09-27T16:45:31.421Z,"65km N of San Antonio, Puerto Rico",earthquake,4.05,5.98,0.26,10,reviewed,pr,pr
2019-09-27T03:32:29.139Z,42.0069,144.54,36.8,4.6,mb,,169,1.03,1.06,us,us70005m6y,2019-12-20T19:03:08.040Z,"108km S of Kushiro, Japan",earthquake,9.8,9.1,0.122,20,reviewed,us,us
2019-09-27T03:25:34.409Z,-7.6116,127.5635,148.45,4.4,mb,,112,3.719,1.16,us,us70005m6r,2019-12-20T19:03:08.040Z,"243km ENE of Dili, East Timor",earthquake,6.3,8.3,0.127,18,reviewed,us,us
2019-09-27T03:19:01.288Z,-55.3105,-27.9512,10,5,mb,,109,19.595,0.61,us,us70005m74,2019-12-20T19:03:09.040Z,"161km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,15.3,1.9,0.11,26,reviewed,us,us
2019-09-27T03:17:58.874Z,-8.2289,-74.2649,140.92,4.8,mb,,71,4.234,0.67,us,us70005m6j,2019-12-20T19:03:08.040Z,"35km ENE of Pucallpa, Peru",earthquake,8.3,6.7,0.036,236,reviewed,us,us
2019-09-27T03:09:48.198Z,-16.3504,-174.3484,112.74,4.5,mb,,112,5.01,1.12,us,us70005s1h,2019-12-20T19:04:25.040Z,"77km SW of Hihifo, Tonga",earthquake,13,8.8,0.135,16,reviewed,us,us
2019-09-27T03:03:25.710Z,18.6906,-66.2793,8,2.55,md,3,349,0.9568,0.29,pr,pr2019270014,2019-09-27T16:06:43.996Z,"25km N of Dorado, Puerto Rico",earthquake,14.45,20.85,0.26,3,reviewed,pr,pr
2019-09-27T02:57:35.290Z,18.9013,-67.0885,73,2.77,md,7,307,0.6477,0.28,pr,pr2019270001,2019-09-27T08:38:08.807Z,"44km N of Isabela, Puerto Rico",earthquake,3.31,4.64,0.08,5,reviewed,pr,pr
2019-09-27T02:45:11.955Z,-29.7082,-177.4168,35,4.6,mb,,180,0.642,1.32,us,us70005s1k,2019-12-20T19:04:25.040Z,"67km SE of Raoul Island, New Zealand",earthquake,9.5,1.9,0.151,13,reviewed,us,us
2019-09-27T02:29:39.677Z,-21.8799,-179.3814,598.39,4.6,mb,,128,4.77,0.94,us,us70005m5n,2019-12-20T19:03:07.040Z,"153km SSW of Ndoi Island, Fiji",earthquake,14.9,7.3,0.097,32,reviewed,us,us
2019-09-27T02:29:34.830Z,19.0905,-67.3128,12,2.96,md,8,297,0.6548,0.42,pr,pr2019270013,2019-09-27T15:59:10.780Z,"69km NNW of San Antonio, Puerto Rico",earthquake,3.57,5.63,0.14,6,reviewed,pr,pr
2019-09-27T02:18:40.796Z,-25.6663,-177.3094,89.63,5.2,mb,,132,3.607,0.89,us,us70005m5h,2019-12-20T19:03:07.040Z,"South of the Fiji Islands",earthquake,5.3,6.8,0.1,33,reviewed,us,us
2019-09-27T02:00:00.268Z,52.1571,-170.629,26.5,4,mb,,,,0.99,us,us70005m56,2019-12-20T19:03:07.040Z,"52km S of Yunaska Island, Alaska",earthquake,5.8,6.1,0.119,19,reviewed,ak,us
2019-09-27T01:39:48.040Z,19.2048,-67.259,19,2.9,md,8,322,0.752,0.25,pr,pr2019270012,2019-09-27T15:52:17.259Z,"80km NNW of San Antonio, Puerto Rico",earthquake,8.7,17.43,0.05,7,reviewed,pr,pr
2019-09-27T01:15:42.710Z,19.0995,-67.1783,18,2.77,md,14,224,0.6356,0.45,pr,pr2019270010,2019-09-27T15:51:57.515Z,"67km N of San Antonio, Puerto Rico",earthquake,1.81,5.05,0.24,12,reviewed,pr,pr
2019-09-27T01:07:59.160Z,53.6214,-157.4631,10,3.5,ml,,232,1.74,0.78,us,us70005mmq,2019-12-20T19:03:19.040Z,"188km SE of Chernabura Island, Alaska",earthquake,5.6,2,0.077,22,reviewed,us,us
2019-09-27T01:02:25.100Z,19.0273,-67.148,14,3.03,md,9,286,0.561,0.54,pr,pr2019270011,2019-09-27T15:39:16.218Z,"59km NNW of Isabela, Puerto Rico",earthquake,2.44,3.83,0.08,8,reviewed,pr,pr
2019-09-27T01:00:00.050Z,18.977,-67.0438,5,2.81,md,6,307,0.5139,0.46,pr,pr2019270009,2019-09-27T15:39:30.272Z,"52km N of Isabela, Puerto Rico",earthquake,4.72,4.52,0.13,5,reviewed,pr,pr
2019-09-27T00:56:01.905Z,-13.4091,-111.1015,10,4.6,mb,,157,13.749,0.6,us,us70005s1f,2019-12-20T19:04:24.040Z,"Central East Pacific Rise",earthquake,14.6,1.9,0.062,78,reviewed,us,us
2019-09-27T00:53:14.986Z,-13.4871,-111.7455,10,4.5,mb,,163,13.757,0.64,us,us70005s1e,2019-12-20T19:04:24.040Z,"Central East Pacific Rise",earthquake,15.5,1.9,0.088,38,reviewed,us,us
2019-09-27T00:41:06.040Z,30.5305,131.1118,39.19,4.5,mb,,132,2.594,0.48,us,us70005m46,2019-12-20T19:03:05.040Z,"24km SSE of Nishinoomote, Japan",earthquake,8.5,8.7,0.127,18,reviewed,us,us
2019-09-26T23:57:43.650Z,32.7516667,-115.4223333,16,2.74,ml,30,47,0.0918,0.24,ci,ci39096048,2019-09-27T20:39:53.280Z,"8km SSW of Holtville, CA",earthquake,0.27,0.4,0.13,66,reviewed,ci,ci
2019-09-26T23:39:19.010Z,19.185,-67.2936,14,3.02,md,10,300,0.7403,0.38,pr,pr2019269051,2019-12-20T19:03:16.040Z,"85km N of Isabela, Puerto Rico",earthquake,7.95,15.76,0.25,8,reviewed,pr,pr
2019-09-26T23:32:06.867Z,60.9221,-125.4384,10,3.9,mwr,,50,1.848,0.84,us,us70005m30,2019-12-20T19:03:03.040Z,"132km NW of Fort Liard, Canada",earthquake,6.2,2,,,reviewed,us,pgc
2019-09-26T22:52:17.470Z,19.1415,-67.3306,21,2.89,md,6,300,0.7088,0.24,pr,pr2019269049,2019-09-27T13:05:50.959Z,"75km NNW of San Antonio, Puerto Rico",earthquake,1.72,19.17,0.12,4,reviewed,pr,pr
2019-09-26T22:33:35.220Z,19.103,-67.2646,21,3.02,md,16,214,0.6538,0.53,pr,pr2019269015,2019-12-20T19:03:03.040Z,"80km N of San Antonio, Puerto Rico",earthquake,2.38,39.08,0.42,13,reviewed,pr,pr
