time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-30T18:52:42.758Z,-33.8512,-178.2582,10,4.4,mb,,176,4.6,1.11,us,us7000ajcl,2020-07-29T15:57:04.040Z,"south of the Kermadec Islands",earthquake,12.1,2,0.179,10,reviewed,us,us
2020-06-30T18:27:14.361Z,17.8946,-66.9,18.58,2.9,ml,,217,0.155,0.58,us,us7000afbk,2020-07-29T15:43:42.040Z,"Puerto Rico region",earthquake,2.2,1.6,0.06,37,reviewed,us,us
2020-06-30T18:16:33.030Z,17.9991,-66.7778,13,2.58,md,20,156,0.1042,0.21,pr,pr2020182026,2020-07-03T12:56:07.973Z,"2 km SSW of Magas Arriba, Puerto Rico",earthquake,0.5,0.33,0.36,11,reviewed,pr,pr
2020-06-30T18:10:31.240Z,38.9898333,-111.4376667,-0.53,2.74,ml,26,43,0.06186,0.15,uu,uu60399852,2020-07-29T17:11:41.040Z,"29km WSW of Ferron, Utah",earthquake,0.27,0.5,0.094,16,reviewed,uu,uu
2020-06-30T18:08:04.333Z,44.3525,-115.1822,14.06,2.5,ml,,82,0.938,0.61,us,us7000afxg,2020-08-05T13:27:25.040Z,"24 km NW of Stanley, Idaho",earthquake,2,10,0.045,64,reviewed,us,us
2020-06-30T18:02:28.856Z,33.1193,75.8744,43.89,4.7,mb,,30,5.588,0.98,us,us7000afay,2020-07-29T14:35:14.249Z,"21 km NE of Bhadarwāh, India",earthquake,7.1,6.3,0.043,172,reviewed,us,us
2020-06-30T17:43:51.085Z,52.8102,-168.4308,35,2.5,ml,,322,0.45,1.27,us,us7000al40,2020-08-05T13:42:32.040Z,"32 km ESE of Nikolski, Alaska",earthquake,9.1,2,0.148,6,reviewed,us,us
2020-06-30T17:29:23.732Z,-14.9632,167.4501,128.27,4.5,mb,,108,6.321,0.97,us,us7000afa3,2020-07-29T14:05:30.040Z,"41 km ENE of Port-Olry, Vanuatu",earthquake,9.7,5.4,0.077,60,reviewed,us,us
2020-06-30T17:26:51.622Z,-21.7973,-176.3671,146.54,4.5,mb,,105,6.617,0.98,us,us7000afas,2020-07-29T14:03:11.040Z,"139 km WSW of Haveluloto, Tonga",earthquake,13,5.7,0.093,34,reviewed,us,us
2020-06-30T17:19:21.450Z,32.2251667,-115.2405,16.58,3.21,ml,36,88,0.1595,0.36,ci,ci39274191,2020-07-29T13:51:21.040Z,"7km W of Alberto Oviedo Mota, B.C., MX",earthquake,0.5,1.1,0.216,116,reviewed,ci,ci
2020-06-30T16:19:24.350Z,17.9448,-66.9815,10,2.86,md,23,210,0.0674,0.16,pr,pr2020182030,2020-07-03T13:32:24.530Z,"7 km ESE of La Parguera, Puerto Rico",earthquake,0.46,0.36,0.18,13,reviewed,pr,pr
2020-06-30T15:48:45.013Z,50.8123,157.0508,69.24,4.7,mb,,110,2.334,0.6,us,us7000af6i,2020-07-07T16:25:03.040Z,"66 km ENE of Severo-Kuril’sk, Russia",earthquake,6.4,5.1,0.038,212,reviewed,us,us
2020-06-30T15:48:10.932Z,38.1445,-117.9967,3.8,2.7,ml,23,53.88,0.03,0.1532,nn,nn00755316,2020-07-01T02:18:02.589Z,"66km W of Tonopah, Nevada",earthquake,,0.9,0.49,9,reviewed,nn,nn
2020-06-30T15:24:43.369Z,-62.4217,154.8628,10,4.2,mb,,134,15.337,0.65,us,us7000ajcw,2020-07-07T16:15:23.040Z,"Balleny Islands region",earthquake,20.5,2,0.186,8,reviewed,us,us
2020-06-30T15:23:47.288Z,37.7019,-117.6966,6.8,3.2,ml,26,46.37,0.375,0.1452,nn,nn00755304,2020-07-01T02:19:15.874Z,"41km W of Goldfield, Nevada",earthquake,,1.8,0.65,11,reviewed,nn,nn
2020-06-30T15:16:04.260Z,4.9225,125.4882,61.71,4.2,mb,,136,2.135,0.4,us,us7000ajci,2020-07-07T15:32:23.040Z,"53 km S of Sarangani, Philippines",earthquake,11.4,8.9,0.136,15,reviewed,us,us
2020-06-30T15:13:41.458Z,-20.4514,-177.3098,495.88,4.1,mb,,140,5.145,0.6,us,us7000ajch,2020-07-07T15:16:07.040Z,"231 km WNW of Haveluloto, Tonga",earthquake,15.3,9,0.117,20,reviewed,us,us
2020-06-30T14:53:05.170Z,17.9715,-66.7901,15,2.69,md,22,180,0.0892,0.22,pr,pr2020182025,2020-07-03T13:31:28.227Z,"3 km SE of Indios, Puerto Rico",earthquake,0.52,0.42,0.28,16,reviewed,pr,pr
2020-06-30T14:45:12.742Z,12.6938,-89.3434,35,4.6,mb,,186,1.695,1.03,us,us7000af4e,2020-07-07T14:53:18.040Z,"87 km S of La Libertad, El Salvador",earthquake,8.7,2,0.043,161,reviewed,us,us
2020-06-30T14:40:25.287Z,60.5793,-151.5677,66.5,2.5,ml,,,,0.58,ak,ak0208d8duwl,2020-07-28T19:13:43.040Z,"14 km WSW of Salamatof, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-30T14:36:45.190Z,17.9231,-66.929,12,2.69,md,16,225,0.072,0.19,pr,pr2020182020,2020-07-03T03:54:58.227Z,"5 km SSW of Guánica, Puerto Rico",earthquake,0.7,0.46,0.33,14,reviewed,pr,pr
2020-06-30T14:32:52.061Z,61.5698,-146.3652,20,3,ml,,,,0.53,ak,ak0208d8c76z,2020-08-05T14:02:48.040Z,"48 km N of Valdez, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-06-30T14:14:51.164Z,-21.876,-176.4862,121.37,4.4,mb,,106,6.581,0.72,us,us7000ajcg,2020-07-07T14:12:49.040Z,"154 km WSW of Haveluloto, Tonga",earthquake,12.3,3.3,0.106,26,reviewed,us,us
2020-06-30T13:32:08.767Z,36.2517,141.6209,19.54,4.2,mb,,119,2.767,0.35,us,us7000ajcd,2020-07-07T13:33:16.040Z,"near the east coast of Honshu, Japan",earthquake,7.8,5.3,0.153,12,reviewed,us,us
2020-06-30T13:31:44.000Z,17.947,-66.9263,13,2.54,md,21,200,0.0548,0.19,pr,pr2020182002,2020-07-07T13:16:38.040Z,"4km S of Guanica, Puerto Rico",earthquake,0.52,0.28,0.37,13,reviewed,pr,pr
2020-06-30T12:56:53.838Z,33.8292,141.6381,10,4.9,mb,,123,1.682,0.65,us,us7000af2j,2020-07-25T05:33:37.040Z,"190 km SE of Katsuura, Japan",earthquake,5.4,1.9,0.034,307,reviewed,us,us
2020-06-30T12:33:20.280Z,24.9155,123.3619,10,4.4,mb,,100,0.548,0.57,us,us7000ajcc,2020-07-21T06:25:59.040Z,"61 km NE of Yonakuni, Japan",earthquake,4.6,1.9,0.127,18,reviewed,us,us
2020-06-30T12:17:11.987Z,23.1633,121.5891,35,4.3,mb,,91,0.352,0.46,us,us7000af0y,2020-08-11T11:31:05.040Z,"63 km NE of Taitung City, Taiwan",earthquake,3.2,2,0.16,11,reviewed,us,us
2020-06-30T12:10:47.031Z,-24.2981,-67.2042,174.97,4.5,mb,,43,1.61,0.83,us,us7000af0n,2020-08-11T10:41:49.040Z,"90 km W of San Antonio de los Cobres, Argentina",earthquake,7.6,6.7,0.124,19,reviewed,us,us
2020-06-30T11:39:22.694Z,23.5244,143.1594,40.24,4.4,mb,,141,3.663,0.68,us,us7000af0e,2020-07-21T10:19:51.040Z,"Volcano Islands, Japan region",earthquake,10.9,7.9,0.098,30,reviewed,us,us
2020-06-30T11:27:05.406Z,38.1779,-117.9594,3.2,2.5,ml,23,53.76,0.029,0.1428,nn,nn00755259,2020-07-24T13:18:28.040Z,"65km W of Tonopah, Nevada",earthquake,,0.8,0.33,9,reviewed,nn,nn
2020-06-30T11:24:20.453Z,38.1767,-117.9622,2.9,2.9,ml,25,44.57,0.029,0.1473,nn,nn00755257,2020-07-24T13:15:44.040Z,"65km W of Tonopah, Nevada",earthquake,,0.7,0.33,9,reviewed,nn,nn
2020-06-30T10:56:38.046Z,-33.1879,-178.0484,10,4.4,mb,,171,3.931,0.3,us,us7000ajc9,2020-07-24T07:53:05.040Z,"south of the Kermadec Islands",earthquake,11.1,1.9,0.162,11,reviewed,us,us
2020-06-30T10:33:51.081Z,13.1485,50.3679,10,4.4,mb,,124,11.302,0.57,us,us7000aezq,2020-07-24T13:10:15.040Z,"Gulf of Aden",earthquake,10.5,1.9,0.097,31,reviewed,us,us
2020-06-30T10:28:34.275Z,61.0296,-159.1943,3.8,2.5,ml,,,,0.75,ak,ak0208d5xkjy,2020-07-24T13:06:28.040Z,"60 km S of Chuathbaluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-30T10:20:27.570Z,38.1596,-117.9551,7.9,2.5,ml,26,47.97,0.021,0.1333,nn,nn00755237,2020-07-24T12:46:47.040Z,"64km W of Tonopah, Nevada",earthquake,,0.6,0.43,10,reviewed,nn,nn
2020-06-30T10:13:10.380Z,17.9603,-66.761,11,2.5,md,18,183,0.1191,0.32,pr,pr2020182015,2020-07-03T02:01:40.110Z,"6 km SW of Tallaboa, Puerto Rico",earthquake,1,0.66,0.18,12,reviewed,pr,pr
2020-06-30T10:04:28.208Z,38.1435,-117.9966,4,2.9,ml,27,42.59,0.03,0.1442,nn,nn00755231,2020-07-24T12:45:12.040Z,"67km W of Tonopah, Nevada",earthquake,,1,0.56,10,reviewed,nn,nn
2020-06-30T09:27:19.660Z,19.0375,-67.8656,11,3.3,md,12,324,0.7588,0.5,pr,pr2020182024,2020-07-03T08:07:13.729Z,"75 km NE of Punta Cana, Dominican Republic",earthquake,20.73,29.46,0.11,8,reviewed,pr,pr
2020-06-30T09:24:23.549Z,38.1539,-117.9583,8.3,5,ml,28,44.32,0.015,0.2511,nn,nn00755218,2020-08-07T12:42:09.558Z,"63km WNW of Tonopah, Nevada",earthquake,,0.9,0.28,7,reviewed,nn,nn
2020-06-30T08:39:52.813Z,51.1231,-179.0026,25.43,2.5,ml,,216,0.446,0.63,us,us7000al3x,2020-07-24T09:26:39.040Z,"184 km WSW of Adak, Alaska",earthquake,4.2,11.9,0.115,10,reviewed,us,us
2020-06-30T08:39:37.580Z,-24.0293,-67.2767,201.76,4.2,mb,,72,1.354,0.81,us,us7000aey8,2020-07-24T09:30:00.040Z,"99 km WNW of San Antonio de los Cobres, Argentina",earthquake,9.4,10.7,0.216,6,reviewed,us,us
2020-06-30T08:06:08.025Z,-10.9445,165.9836,57.47,4.4,mb,,101,6.127,0.68,us,us7000ajc6,2020-07-30T12:38:30.040Z,"31 km SE of Lata, Solomon Islands",earthquake,10,5.6,0.126,25,reviewed,us,us
2020-06-30T07:47:52.893Z,59.9162,-153.0471,124.5,3.5,ml,,,,0.7,ak,ak0208d49ds6,2020-07-24T09:34:33.040Z,"61 km ENE of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-30T07:31:37.548Z,-24.215,-67.425,194.39,4.3,mb,,43,1.434,0.84,us,us7000aexn,2020-07-24T10:52:10.040Z,"112 km W of San Antonio de los Cobres, Argentina",earthquake,9.5,11.1,0.201,7,reviewed,us,us
2020-06-30T07:14:59.040Z,17.9513,-66.9596,10,2.75,md,21,195,0.0838,0.18,pr,pr2020182022,2020-07-03T08:03:35.410Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.45,0.5,0.43,18,reviewed,pr,pr
2020-06-30T06:59:24.901Z,38.1194,-118.0826,7.6,2.7,ml,25,45.32,0.099,0.1455,nn,nn00755187,2020-07-06T14:02:48.040Z,"65km SE of Hawthorne, Nevada",earthquake,,1.6,0.29,10,reviewed,nn,nn
2020-06-30T06:28:48.000Z,18.079,-68.2245,79,3.5,md,20,247,0.4623,0.35,pr,pr2020182021,2020-07-06T13:53:32.040Z,"52 km SE of Boca de Yuma, Dominican Republic",earthquake,2.59,2.009,0.11,13,reviewed,pr,pr
2020-06-30T06:27:10.735Z,-8.3514,121.4701,182.03,4.9,mww,,31,0.81,0.9,us,us7000aewi,2020-07-30T08:03:37.040Z,"58 km NNW of Ende, Indonesia",earthquake,8.1,4.3,0.098,10,reviewed,us,us
2020-06-30T06:10:01.050Z,17.9971,-66.7701,12,3.63,ml,25,158,0.1113,0.16,pr,pr2020182000,2020-08-07T06:08:54.059Z,"3km S of Magas Arriba, Puerto Rico",earthquake,0.43,0.32,0.24,24,reviewed,pr,pr
2020-06-30T05:44:53.908Z,-33.9786,-177.3044,10,5,mb,,60,4.749,0.47,us,us7000aevw,2020-07-30T09:25:22.040Z,"south of the Kermadec Islands",earthquake,4.7,1.8,0.069,68,reviewed,us,us
2020-06-30T05:05:11.260Z,17.9535,-66.9393,12,2.57,md,22,196,0.0639,0.2,pr,pr2020182016,2020-07-03T07:59:35.298Z,"3 km WSW of Guánica, Puerto Rico",earthquake,0.56,0.33,0.37,13,reviewed,pr,pr
2020-06-30T04:22:56.380Z,17.9105,-66.9108,7,2.69,md,17,210,0.0719,0.16,pr,pr2020182014,2020-07-03T07:56:26.954Z,"Puerto Rico region",earthquake,0.67,0.3,0.17,10,reviewed,pr,pr
2020-06-30T04:05:52.650Z,17.9501,-98.5747,54.12,4.3,mb,,55,0.385,0.87,us,us7000aeus,2020-07-13T04:40:57.635Z,"8 km SSW of Acaxtlahuacán de Albino Zertuche, Mexico",earthquake,3.6,5.9,0.039,182,reviewed,us,us
2020-06-30T03:45:42.000Z,17.9478,-66.9435,11,2.9,md,23,200,0.0699,0.17,pr,pr2020182001,2020-06-30T08:46:50.310Z,"4km SW of Guanica, Puerto Rico",earthquake,0.54,0.39,0.26,20,reviewed,pr,pr
2020-06-30T03:26:58.130Z,33.195,75.926,46.75,4.2,mb,,131,2.268,0.84,us,us7000aeua,2020-07-13T04:34:19.040Z,"eastern Kashmir",earthquake,7.9,3.9,0.113,22,reviewed,us,us
2020-06-30T03:24:42.034Z,51.9055,-166.2486,10,3.1,ml,,226,1.816,0.47,us,us7000al3v,2020-07-13T04:30:18.040Z,"211 km SE of Nikolski, Alaska",earthquake,7.1,2,0.097,14,reviewed,us,us
2020-06-30T02:46:09.567Z,-11.2196,162.5099,10,4.7,mb,,99,3.08,0.75,us,us7000ajc2,2020-07-13T04:15:05.040Z,"106 km SE of Kirakira, Solomon Islands",earthquake,10.7,1.8,0.11,25,reviewed,us,us
2020-06-30T02:02:20.550Z,17.977,-66.7128,10,3.15,md,23,178,0.1252,0.16,pr,pr2020182013,2020-08-05T00:13:18.040Z,"2 km S of Tallaboa, Puerto Rico",earthquake,0.44,0.33,0.17,13,reviewed,pr,pr
2020-06-30T01:58:30.317Z,6.9303,116.3824,620.54,4.9,mb,,31,0.895,0.63,us,us7000ajc1,2020-07-12T23:37:04.040Z,"48 km W of Kudat, Malaysia",earthquake,8.1,4.7,0.051,119,reviewed,us,us
2020-06-30T01:57:12.518Z,48.7273,154.9816,51.34,4.6,mb,,138,4.711,0.95,us,us7000aetu,2020-08-05T00:08:02.040Z,"231 km SSW of Severo-Kuril’sk, Russia",earthquake,11.6,7.7,0.101,29,reviewed,us,us
2020-06-30T01:54:30.978Z,13.1582,146.2587,10,4.6,mb,,143,1.419,0.56,us,us7000aetv,2020-07-10T03:38:44.040Z,"154 km ESE of Yigo Village, Guam",earthquake,5.3,1.9,0.086,40,reviewed,us,us
2020-06-30T01:49:47.970Z,17.913,-66.7535,6,2.64,md,13,232,0.1402,0.25,pr,pr2020182011,2020-07-03T07:52:33.210Z,"9 km SSW of Tallaboa, Puerto Rico",earthquake,0.86,0.46,0.2,10,reviewed,pr,pr
2020-06-30T01:39:46.572Z,-53.2171,23.4654,10,4.3,mb,,78,21.799,0.58,us,us7000ajc5,2020-07-10T03:18:37.040Z,"south of Africa",earthquake,14.3,1.9,0.142,14,reviewed,us,us
2020-06-30T01:35:55.530Z,17.9401,-66.9388,14,2.52,md,21,199,0.0691,0.22,pr,pr2020182009,2020-07-03T07:51:07.970Z,"4 km SW of Guánica, Puerto Rico",earthquake,0.53,0.47,0.37,13,reviewed,pr,pr
2020-06-30T01:28:04.672Z,-33.1173,-177.5735,10,4.4,mb,,120,3.872,0.87,us,us7000ajc4,2020-07-10T02:34:42.040Z,"south of the Kermadec Islands",earthquake,10.8,1.8,0.179,9,reviewed,us,us
2020-06-30T01:25:15.551Z,60.5155,-147.42,6.1,2.5,ml,,,,0.54,ak,ak0208d0jzkn,2020-07-10T02:01:19.040Z,"56 km SW of Tatitlek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-30T01:24:56.539Z,52.9332,161.2728,10,4.2,mb,,147,1.588,0.86,us,us7000ajc0,2020-07-10T02:24:21.040Z,"176 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,10.3,1.9,0.121,19,reviewed,us,us
2020-06-30T01:19:38.195Z,37.1017,142.3757,35,4.5,mb,,135,3.389,0.68,us,us7000ajbz,2020-07-10T02:17:29.040Z,"129 km ESE of Namie, Japan",earthquake,8.8,2,0.106,26,reviewed,us,us
2020-06-30T00:07:56.853Z,38.1492,-117.9656,8.8,2.5,ml,24,47.47,0.011,0.1568,nn,nn00755130,2020-07-18T04:53:13.040Z,"65km W of Tonopah, Nevada",earthquake,,0.7,0.35,8,reviewed,nn,nn
2020-06-29T23:57:02.844Z,-13.7133,167.861,10,4.4,mb,,157,7.609,0.67,us,us7000ahh0,2020-07-18T05:01:51.040Z,"37 km ENE of Sola, Vanuatu",earthquake,8.7,1.9,0.17,10,reviewed,us,us
2020-06-29T23:11:21.375Z,38.1664,-117.9464,4.6,2.5,ml,22,48.31,0.029,0.1229,nn,nn00755123,2020-08-13T21:16:09.040Z,"67km W of Tonopah, Nevada",earthquake,,0.9,0.5,9,reviewed,nn,nn
2020-06-29T22:28:01.811Z,11.4706,-87.8791,10,5.1,mww,,66,1.733,0.92,us,us7000aerg,2020-07-07T01:10:18.040Z,"135 km SW of Corinto, Nicaragua",earthquake,6.7,1.8,0.044,49,reviewed,us,us
2020-06-29T22:25:08.760Z,17.9398,-66.8838,9,3.5,ml,24,202,0.0356,0.09,pr,pr2020181011,2020-07-07T01:02:51.540Z,"12km SSE of Guanica, Puerto Rico",earthquake,0.39,0.41,0.12,16,reviewed,pr,pr
2020-06-29T22:04:36.841Z,58.295,-154.9899,1.4,2.5,ml,,,,0.46,ak,ak0208bpeaeh,2020-07-07T00:59:01.040Z,"86 km NNW of Karluk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-06-29T21:36:27.270Z,17.9425,-66.8858,9,2.76,md,23,193,0.0333,0.21,pr,pr2020181065,2020-07-07T00:50:44.040Z,"3 km S of Maria Antonia, Puerto Rico",earthquake,0.4,0.36,0.41,10,reviewed,pr,pr
2020-06-29T21:15:18.570Z,17.9401,-66.8801,9,3.22,md,23,194,0.035,0.18,pr,pr2020181013,2020-08-04T20:54:21.040Z,"5km SSE of Maria Antonia, Puerto Rico",earthquake,0.48,0.44,0.21,16,reviewed,pr,pr
2020-06-29T20:43:39.820Z,17.9026,-66.8391,11,2.52,md,21,205,0.0829,0.23,pr,pr2020181064,2020-07-26T23:59:15.694Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,0.7,0.62,0.29,20,reviewed,pr,pr
2020-06-29T20:30:02.640Z,17.945,-66.8865,10,2.55,md,21,196,0.031,0.19,pr,pr2020181063,2020-07-02T21:39:58.405Z,"3 km S of Maria Antonia, Puerto Rico",earthquake,0.43,0.47,0.31,18,reviewed,pr,pr
2020-06-29T20:22:16.063Z,-22.0232,-175.2811,35,4.8,mb,,47,5.81,1.23,us,us7000aemu,2020-07-09T18:30:36.040Z,"83 km SSW of ‘Ohonua, Tonga",earthquake,4.6,1.9,0.061,84,reviewed,us,us
2020-06-29T20:01:27.010Z,17.986,-66.8456,11,2.72,md,22,160,0.0353,0.18,pr,pr2020181062,2020-07-02T21:39:33.197Z,"2 km WSW of Indios, Puerto Rico",earthquake,0.36,0.31,0.41,21,reviewed,pr,pr
2020-06-29T19:57:11.102Z,32.7475,-103.4439,5,2.7,mb_lg,,76,0.393,0.36,us,us7000aeli,2020-06-30T20:15:22.040Z,"23km SSW of Lovington, New Mexico",earthquake,1.7,1.8,0.089,33,reviewed,us,us
2020-06-29T19:40:12.952Z,-11.5057,-13.531,10,5.7,mww,,36,2.758,0.91,us,us7000ael8,2020-07-08T18:39:56.384Z,"Ascension Island region",earthquake,9.2,1.8,0.08,15,reviewed,us,us
2020-06-29T19:37:09.937Z,33.8817,141.6953,10,4.5,mb,,116,1.748,0.67,us,us7000ael6,2020-07-08T18:34:10.040Z,"189 km SE of Katsuura, Japan",earthquake,4.4,1,0.074,54,reviewed,us,us
2020-06-29T19:04:36.377Z,59.3262,-153.6511,115.3,2.7,ml,,,,0.44,ak,ak0208bnlzgs,2020-07-08T18:28:51.040Z,"54 km ESE of Pope-Vannoy Landing, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-06-29T18:59:21.380Z,17.9485,-66.9526,11,2.7,md,22,196,0.0781,0.18,pr,pr2020181058,2020-07-02T18:27:46.603Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.39,0.45,0.32,14,reviewed,pr,pr
2020-06-29T18:02:11.930Z,18.0071,-66.8305,15,2.96,md,23,136,0.0583,0.21,pr,pr2020181051,2020-07-08T18:23:29.040Z,"1 km NW of Indios, Puerto Rico",earthquake,0.36,0.46,0.24,22,reviewed,pr,pr
2020-06-29T18:01:34.420Z,32.7614,-103.4413,5,2.6,mb_lg,,78,0.406,0.71,us,us7000aeij,2020-06-30T20:13:51.040Z,"22km SSW of Lovington, New Mexico",earthquake,1.6,1.9,0.117,19,reviewed,us,us
2020-06-29T17:55:12.490Z,28.1811,104.8686,29.89,4.3,mb,,84,4.549,0.91,us,us7000aejb,2020-07-08T18:26:24.040Z,"33 km SSE of Xunchang, China",earthquake,2.7,5.3,0.085,39,reviewed,us,us
2020-06-29T17:40:10.221Z,-0.3825,100.652,34.11,4.3,mb,,163,0.803,1.27,us,us7000ahgu,2020-07-08T21:54:32.040Z,"18 km S of Payakumbuh, Indonesia",earthquake,8.8,6.3,0.122,19,reviewed,us,us
2020-06-29T17:34:52.516Z,35.0234,-104.2826,5,2.7,mb_lg,,73,1.631,0.52,us,us7000aehl,2020-06-30T20:32:33.040Z,"37km ENE of Santa Rosa, New Mexico",earthquake,1.6,1.9,0.064,63,reviewed,us,us
2020-06-29T17:31:00.876Z,-20.4404,-177.7097,532.79,4.4,mb,,98,4.821,1.02,us,us7000ahgs,2020-07-08T21:30:58.040Z,"271 km WNW of Haveluloto, Tonga",earthquake,11.6,8.5,0.082,43,reviewed,us,us
2020-06-29T17:13:39.844Z,40.4796,135.0626,389.97,4,mb,,97,4.359,1.06,us,us7000ahgt,2020-07-09T18:23:35.040Z,"285 km SSE of Preobrazheniye, Russia",earthquake,6.9,6.2,0.081,41,reviewed,us,us
2020-06-29T16:59:14.570Z,17.9571,-66.9286,13,3.61,md,22,188,0.0526,0.2,pr,pr2020181009,2020-08-05T13:59:42.485Z,"7km SSW of Guanica, Puerto Rico",earthquake,0.61,0.31,0.29,16,reviewed,pr,pr
