time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-03-31T14:58:05.750Z,17.9141,-66.8861,5,2.65,md,18,206,0.0614,0.18,pr,pr2020091017,2020-03-31T15:51:15.629Z,"6km SSE of Guanica, Puerto Rico",earthquake,0.53,0.35,0.48,11,reviewed,pr,pr
2020-03-31T14:16:28.847Z,6.6873,-72.9791,162.39,4.2,mb,,77,2.265,0.4,us,us70008mt2,2020-06-13T18:44:38.040Z,"4km E of Aratoca, Colombia",earthquake,8.7,8.6,0.096,30,reviewed,us,us
2020-03-31T13:58:26.669Z,-17.9984,-69.9744,126.86,4.3,mb,,88,0.509,0.74,us,us70008msx,2020-06-13T18:44:34.040Z,"29km E of Tacna, Peru",earthquake,6.9,5.5,0.187,8,reviewed,us,us
2020-03-31T13:53:48.240Z,32.829,-115.4673333,11.19,2.69,ml,43,29,0.02927,0.28,ci,ci39122359,2020-06-13T18:44:55.040Z,"8km WNW of Holtville, CA",earthquake,0.3,0.44,0.238,45,reviewed,ci,ci
2020-03-31T13:50:02.850Z,32.8323333,-115.4708333,11.82,2.64,ml,40,43,0.0337,0.26,ci,ci39122351,2020-06-13T18:44:55.040Z,"9km WNW of Holtville, CA",earthquake,0.28,0.36,0.209,39,reviewed,ci,ci
2020-03-31T13:18:59.990Z,17.9426,-66.9448,7,3.17,md,18,198,0.0732,0.2,pr,pr2020091016,2020-03-31T15:50:55.477Z,"5km SW of Guanica, Puerto Rico",earthquake,0.58,0.31,0.36,9,reviewed,pr,pr
2020-03-31T13:08:05.530Z,17.9578,-66.819,10,3.34,md,18,185,0.0626,0.1,pr,pr2020091015,2020-06-13T18:44:50.040Z,"3km S of Indios, Puerto Rico",earthquake,0.53,0.36,0.13,12,reviewed,pr,pr
2020-03-31T12:50:55.550Z,17.9446,-66.8045,10,3.36,md,18,189,0.0807,0.13,pr,pr2020091014,2020-06-13T18:44:41.040Z,"4km SSE of Indios, Puerto Rico",earthquake,0.52,0.49,0.15,13,reviewed,pr,pr
2020-03-31T12:30:15.755Z,46.2562,153.0254,10,4.3,mb,,136,7.497,0.85,us,us70008msv,2020-06-13T18:44:47.040Z,"Kuril Islands",earthquake,8.4,1.8,0.085,39,reviewed,us,us
2020-03-31T12:16:31.980Z,17.9083,-66.9133,12,2.79,md,11,232,0.075,0.11,pr,pr2020091013,2020-03-31T12:43:32.855Z,"7km S of Guanica, Puerto Rico",earthquake,0.71,0.51,0.24,6,reviewed,pr,pr
2020-03-31T11:24:00.075Z,36.3855,141.1553,36.14,4.9,mb,,121,2.349,0.68,us,us70008j5w,2020-06-17T06:30:17.269Z,"50km E of Oarai, Japan",earthquake,7.3,5.4,0.034,265,reviewed,us,us
2020-03-31T11:05:21.340Z,51.6624,177.9882,65.8,2.8,ml,,187,0.433,0.33,us,us70008slc,2020-06-13T18:44:38.040Z,"47km SW of Little Sitkin Island, Alaska",earthquake,6.2,10.9,0.148,6,reviewed,us,us
2020-03-31T09:50:27.160Z,17.9213,-66.9175,9,2.57,md,6,228,0.066,0.13,pr,pr2020091011,2020-03-31T10:09:45.722Z,"5km S of Guanica, Puerto Rico",earthquake,1,0.73,0.34,5,reviewed,pr,pr
2020-03-31T09:28:42.914Z,3.8471,125.1563,10,4.4,mb,,126,3.769,0.65,us,us70008mss,2020-06-13T18:44:39.040Z,"175km S of Sarangani, Philippines",earthquake,12.3,1.3,0.149,13,reviewed,us,us
2020-03-31T09:11:09.570Z,17.8931,-66.8391,12,2.99,md,8,238,0.0913,0.06,pr,pr2020091010,2020-03-31T09:38:32.313Z,"10km SSE of Maria Antonia, Puerto Rico",earthquake,0.9,0.57,0.21,6,reviewed,pr,pr
2020-03-31T08:45:28.160Z,44.5876667,-110.9751667,14.74,2.9,ml,26,81,0.08132,0.14,uu,uu60371567,2020-04-01T00:18:24.289Z,"13km SE of West Yellowstone, Montana",earthquake,0.34,0.61,0.343,6,reviewed,uu,uu
2020-03-31T08:43:08.290Z,17.8131,-66.9318,7,2.74,md,18,263,0.1703,0.13,pr,pr2020091009,2020-03-31T09:36:04.665Z,"17km S of Guanica, Puerto Rico",earthquake,0.63,0.37,0.07,6,reviewed,pr,pr
2020-03-31T08:25:07.674Z,-23.0985,173.5957,10,4.4,mb,,102,5.399,0.27,us,us70008msw,2020-06-13T18:44:35.040Z,"176km ESE of Ile Hunter, New Caledonia",earthquake,6.9,1.9,0.203,7,reviewed,us,us
2020-03-31T08:16:59.018Z,-20.5557,169.3136,40.16,4.5,mb,,113,1.511,0.84,us,us70008msr,2020-06-13T18:44:30.040Z,"111km S of Isangel, Vanuatu",earthquake,13.3,3.6,0.131,17,reviewed,us,us
2020-03-31T08:05:33.080Z,-7.6283,127.4063,167.45,4.8,mb,,29,3.754,0.81,us,us70008j34,2020-06-13T18:44:47.040Z,"226km ENE of Dili, East Timor",earthquake,6.5,5.8,0.073,59,reviewed,us,us
2020-03-31T07:45:36.647Z,-22.4818,173.3824,10,4.3,mb,,131,5.066,0.82,us,us70008msq,2020-06-13T18:44:35.040Z,"137km E of Ile Hunter, New Caledonia",earthquake,5.6,1.9,0.188,8,reviewed,us,us
2020-03-31T07:40:44.540Z,-22.6888,173.2728,10,4.2,mb,,137,5.008,0.54,us,us70008msp,2020-06-13T18:44:35.040Z,"129km ESE of Ile Hunter, New Caledonia",earthquake,8.9,1.9,0.2,7,reviewed,us,us
2020-03-31T07:28:48.910Z,17.8676,-66.8418,13,2.94,md,7,247,0.1138,0.09,pr,pr2020091007,2020-03-31T07:45:43.333Z,"13km SSE of Guanica, Puerto Rico",earthquake,1.31,0.52,0.18,6,reviewed,pr,pr
2020-03-31T07:27:56.513Z,4.6593,125.3566,25.59,4.7,mb,,106,2.404,1.31,us,us70008j2u,2020-06-13T18:44:39.040Z,"83km S of Sarangani, Philippines",earthquake,2.8,6.3,0.078,50,reviewed,us,us
2020-03-31T07:15:25.603Z,-6.6841,147.4812,72.04,4.2,mb,,292,2.721,0.51,us,us70008msm,2020-06-13T18:44:45.040Z,"43km WSW of Finschhafen, Papua New Guinea",earthquake,9.3,14.1,0.146,13,reviewed,us,us
2020-03-31T06:56:33.114Z,-23.5365,-64.3065,27.98,4.1,mb,,64,3.608,0.76,us,us70008mtd,2020-06-13T18:44:48.040Z,"20km NE of Yuto, Argentina",earthquake,9,8,0.261,4,reviewed,us,us
2020-03-31T06:42:50.709Z,17.1771,-62.1028,107.92,4.3,mb,,99,0.574,0.32,us,us70008j28,2020-06-13T18:44:56.040Z,"27km WNW of Saint John's, Antigua and Barbuda",earthquake,7.8,7.6,0.142,14,reviewed,us,us
2020-03-31T05:15:53.780Z,17.889,-66.8506,12,2.52,md,19,232,0.0907,0.14,pr,pr.2020091006,2020-03-31T06:19:40.698Z,"10km SSE of Guanica, Puerto Rico",earthquake,0.69,0.39,0.12,8,reviewed,pr,pr
2020-03-31T04:45:19.426Z,53.8868,-163.6502,35,2.7,ml,,202,0.851,0.23,us,us70008slt,2020-06-13T18:44:32.040Z,"108km S of False Pass, Alaska",earthquake,4.7,2,0.128,8,reviewed,us,us
2020-03-31T03:42:38.973Z,55.0975,-160.4738,50.4,3.4,ml,,136,0.252,0.78,us,us70008sl9,2020-06-13T18:44:59.040Z,"26km S of Sand Point, Alaska",earthquake,4.1,9.2,0.057,40,reviewed,us,us
2020-03-31T03:37:59.040Z,17.9156,-66.8851,5,3.04,md,19,204,0.0598,0.18,pr,pr2020091003,2020-06-13T18:44:40.040Z,"8km SSE of Guanica, Puerto Rico",earthquake,0.61,0.41,0.4,18,reviewed,pr,pr
2020-03-31T03:27:34.150Z,17.9035,-66.7556,5,2.76,md,19,200,0.1428,0.21,pr,pr2020091002,2020-03-31T03:58:45.893Z,"10km SSW of Tallaboa, Puerto Rico",earthquake,0.66,0.4,0.4,7,reviewed,pr,pr
2020-03-31T03:23:00.459Z,-17.7666,-178.7047,583.98,4.1,mb,,121,3.09,0.62,us,us70008msl,2020-06-13T18:44:51.040Z,"252km SE of Lambasa, Fiji",earthquake,14.2,7.2,0.093,32,reviewed,us,us
2020-03-31T02:40:06.489Z,-30.3036,60.4196,10,4.6,mb,,111,13.04,0.51,us,us70008msk,2020-06-13T18:44:34.040Z,"Southwest Indian Ridge",earthquake,14.4,1.9,0.173,10,reviewed,us,us
2020-03-31T01:49:46.210Z,51.8465,-172.3887,35,2.8,ml,,213,1.139,0.24,us,us70008slh,2020-06-13T18:44:57.040Z,"105km SW of Amukta Island, Alaska",earthquake,8.6,2,0.148,6,reviewed,us,us
2020-03-31T01:39:16.280Z,18.003,-66.8613,16,2.69,md,19,115,0.0331,0.11,pr,pr2020091000,2020-03-31T02:26:18.642Z,"1km SE of Palomas, Puerto Rico",earthquake,0.47,0.32,0.19,10,reviewed,pr,pr
2020-03-31T01:05:38.760Z,36.3281667,-120.3476667,14.67,2.72,md,92,69,0.1862,0.19,nc,nc73361970,2020-06-13T18:44:55.040Z,"20km S of Cantua Creek, CA",earthquake,0.23,0.57,0.188,64,reviewed,nc,nc
2020-03-31T00:56:48.120Z,35.4108333,-118.2203333,9.28,2.66,ml,52,46,0.1415,0.14,ci,ci39121855,2020-06-13T18:44:55.040Z,"32km SE of Bodfish, CA",earthquake,0.13,0.38,0.169,71,reviewed,ci,ci
2020-03-30T23:57:07.891Z,0.6707,121.5923,98.98,4.3,mb,,175,0.921,0.69,us,us70008mnz,2020-06-13T18:44:50.040Z,"14km N of Lemito, Indonesia",earthquake,13.5,11.2,0.238,5,reviewed,us,us
2020-03-30T23:04:38.468Z,-35.1751,-179.6338,10,4.3,mb,,187,2.904,0.83,us,us70008mp1,2020-06-13T18:44:51.040Z,"East of the North Island of New Zealand",earthquake,14.2,1.9,0.216,6,reviewed,us,us
2020-03-30T22:33:43.437Z,1.7209,-101.1035,10,4.5,mb,,69,20.972,0.64,us,us70008iww,2020-06-13T18:44:51.040Z,"Galapagos Triple Junction region",earthquake,15.7,1.9,0.048,126,reviewed,us,us
2020-03-30T22:05:32.068Z,33.8485,141.6871,10,4.5,mb,,112,1.727,1,us,us70008iwi,2020-06-13T18:44:43.040Z,"191km SE of Katsuura, Japan",earthquake,7.1,1.8,0.098,31,reviewed,us,us
2020-03-30T21:32:15.092Z,6.737,-72.9452,161.04,4.2,mb,,108,2.325,0.66,us,us70008mnx,2020-06-13T18:44:38.040Z,"9km ENE of Aratoca, Colombia",earthquake,9.9,7.6,0.141,14,reviewed,us,us
2020-03-30T21:01:35.811Z,-9.2256,123.8071,102.95,4.9,mb,,61,0.695,1.2,us,us70008iul,2020-06-13T18:44:33.040Z,"41km N of Naisano Dua, Indonesia",earthquake,7,6.5,0.086,43,reviewed,us,us
2020-03-30T20:12:28.060Z,59.7301,-153.1643,105,3,ml,,,,0.79,ak,ak020456cj8k,2020-06-13T18:44:59.040Z,"73km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-03-30T18:25:59.740Z,-13.7547,66.1595,10,4.7,mb,,70,13.87,1.23,us,us70008mnp,2020-06-13T18:44:46.040Z,"Mid-Indian Ridge",earthquake,4.7,1.8,0.081,46,reviewed,us,us
2020-03-30T17:56:57.950Z,17.9273,-66.888,4,2.6,md,9,220,0.0486,0.16,pr,pr2020090017,2020-03-30T18:26:19.706Z,"5km SSE of Guanica, Puerto Rico",earthquake,0.67,0.46,0.02,3,reviewed,pr,pr
2020-03-30T17:54:40.558Z,-13.7624,66.1511,10,5.6,mww,,70,6.527,1.28,us,us70008iqd,2020-06-13T18:44:46.040Z,"Mid-Indian Ridge",earthquake,6.1,1.8,0.068,21,reviewed,us,us
2020-03-30T17:45:42.600Z,17.8793,-66.8483,15,2.86,md,16,242,0.1007,0.15,pr,pr2020090016,2020-03-30T18:06:57.666Z,"11km SSE of Maria Antonia, Puerto Rico",earthquake,0.59,0.66,0.33,6,reviewed,pr,pr
2020-03-30T17:19:03.080Z,18.888,-66.2625,36,3.22,md,16,265,0.49,0.4,pr,pr2020090015,2020-03-31T05:22:02.879Z,"47km N of Dorado, Puerto Rico",earthquake,1.5,5.14,0.15,11,reviewed,pr,pr
2020-03-30T17:15:08.557Z,10.431,-86.2886,10,4.6,mb,,159,0.783,1.14,us,us70008ipe,2020-06-13T18:44:43.040Z,"70km W of Sardinal, Costa Rica",earthquake,5.2,1.9,0.066,69,reviewed,us,us
2020-03-30T17:02:06.910Z,17.939,-66.892,5,2.69,md,17,195,0.0383,0.22,pr,pr2020090014,2020-03-30T17:29:15.352Z,"3km SSE of Guanica, Puerto Rico",earthquake,0.59,0.41,0.41,5,reviewed,pr,pr
2020-03-30T16:47:20.698Z,11.6695,-86.7406,67.04,4.7,mb,,88,0.637,0.81,us,us70008ip1,2020-06-13T18:44:45.040Z,"27km WSW of Masachapa, Nicaragua",earthquake,6.3,2.3,0.049,127,reviewed,us,us
2020-03-30T16:42:57.830Z,17.9505,-66.8341,9,3.15,md,20,188,0.0514,0.29,pr,pr2020090013,2020-06-13T18:44:40.040Z,"8km SE of Guanica, Puerto Rico",earthquake,0.71,0.64,0.23,17,reviewed,pr,pr
2020-03-30T16:32:15.849Z,-55.1462,-35.7464,10,4.4,mb,,79,0.965,0.43,us,us70008mnv,2020-06-13T18:44:38.040Z,"108km SSE of Grytviken, South Georgia and the South Sandwich Islands",earthquake,7.9,1.8,0.241,6,reviewed,us,us
2020-03-30T16:26:35.359Z,24.6043,141.5452,182.37,4.2,mb,,131,2.547,0.42,us,us70008mnw,2020-06-13T18:44:30.040Z,"29km SE of Iwo Jima, Japan",earthquake,15,10.3,0.141,14,reviewed,us,us
2020-03-30T16:06:43.420Z,17.9206,-66.8906,5,4.22,md,21,203,0.0557,0.13,pr,pr2020090012,2020-06-13T18:44:40.040Z,"10km SSE of Guanica, Puerto Rico",earthquake,0.51,0.29,0.27,15,reviewed,pr,pr
2020-03-30T15:56:39.374Z,37.9056,21.4939,13.84,4.4,mb,,97,0.802,0.77,us,us70008inh,2020-06-13T18:44:41.040Z,"11km ENE of Sinoikismos Khavarion, Greece",earthquake,5.8,4,0.19,13,reviewed,us,us
2020-03-30T15:52:49.118Z,23.9879,123.4477,33.06,5.3,mww,,67,0.621,0.67,us,us70008ing,2020-06-13T18:44:34.040Z,"69km SE of Yonakuni, Japan",earthquake,6.4,4.4,0.066,22,reviewed,us,us
2020-03-30T15:42:33.456Z,36.6765,71.0957,214.05,4.9,mww,,43,2.087,0.75,us,us70008in9,2020-06-13T18:44:56.040Z,"31km SE of Jarm, Afghanistan",earthquake,6.9,6.4,0.098,10,reviewed,us,us
2020-03-30T14:53:34.027Z,-26.9671,-71.2715,10,4.5,mwr,,149,0.401,1.13,us,us70008imv,2020-06-13T18:44:43.040Z,"102km WNW of Copiapo, Chile",earthquake,4.5,1.8,,,reviewed,us,guc
2020-03-30T14:48:41.374Z,-9.648,112.9979,49.18,4.5,mb,,117,1.633,0.81,us,us70008mnl,2020-06-13T18:44:37.040Z,"141km SSE of Krajan Tambakrejo, Indonesia",earthquake,8.7,8.5,0.1,29,reviewed,us,us
2020-03-30T14:47:42.076Z,82.7787,-26.3046,10,4.6,mb,,48,7.048,0.56,us,us70008imu,2020-06-13T18:44:44.040Z,"174km NW of Nord, Greenland",earthquake,6.5,1.6,0.046,141,reviewed,us,us
2020-03-30T13:49:10.499Z,12.2224,142.8024,88.67,4.5,mb,,94,2.429,0.4,us,us70008mnj,2020-06-13T18:44:46.040Z,"233km WSW of Merizo Village, Guam",earthquake,10.9,8.3,0.135,16,reviewed,us,us
2020-03-30T13:30:20.942Z,35.6416,23.2349,32.4,4.4,mb,,122,1.396,0.55,us,us70008mnq,2020-06-13T18:44:53.040Z,"38km WNW of Platanos, Greece",earthquake,13.8,3.7,0.202,7,reviewed,us,us
2020-03-30T13:10:43.542Z,-32.5679,179.8465,246.11,4,mb,,79,3.824,0.39,us,us70008mnh,2020-06-13T18:44:37.040Z,"172km SW of L'Esperance Rock, New Zealand",earthquake,7.3,8,0.144,13,reviewed,us,us
2020-03-30T11:11:28.130Z,18.175,-68.7253,71,3.32,md,19,192,1.207,0.46,pr,pr2020090010,2020-06-13T18:44:45.040Z,"23km SSW of Boca de Yuma, Dominican Republic",earthquake,2.68,2.55,0.33,11,reviewed,pr,pr
2020-03-30T10:49:02.304Z,-33.2468,-178.8671,35,4.3,mb,,168,4.069,0.76,us,us70008mn9,2020-06-13T18:44:37.040Z,"201km S of L'Esperance Rock, New Zealand",earthquake,8.5,2,0.201,7,reviewed,us,us
2020-03-30T10:44:32.045Z,-7.3005,155.9569,35,4,mb,,97,4.483,0.46,us,us70008mnc,2020-06-13T18:44:38.040Z,"98km SW of Chirovanga, Solomon Islands",earthquake,10.1,2,0.164,10,reviewed,us,us
2020-03-30T10:09:17.827Z,-15.7328,165.8026,10,4.3,mb,,83,6.094,0.65,us,us70008mn6,2020-06-13T18:44:30.040Z,"147km W of Luganville, Vanuatu",earthquake,11.3,1.9,0.147,13,reviewed,us,us
2020-03-30T10:01:08.485Z,-21.4309,-69.4962,29.93,4.4,mb,,56,0.385,1.06,us,us70008il7,2020-06-13T18:44:34.040Z,"103km NE of Tocopilla, Chile",earthquake,1.7,5,0.179,9,reviewed,us,us
2020-03-30T09:52:12.355Z,-7.3744,155.9021,10,4.3,mb,,96,4.497,0.61,us,us70008mn7,2020-06-13T18:44:38.040Z,"108km SW of Chirovanga, Solomon Islands",earthquake,10.8,1.9,0.113,22,reviewed,us,us
2020-03-30T09:30:26.168Z,-15.4586,166.0461,10,4.1,mb,,206,6.278,0.54,us,us70008mnk,2020-06-13T18:44:30.040Z,"116km WSW of Port-Olry, Vanuatu",earthquake,7.2,2,0.186,8,reviewed,us,us
2020-03-30T09:09:05.891Z,0.2895,-77.6885,130.93,5.2,mww,,43,0.764,0.74,us,us70008ikp,2020-06-13T18:44:34.040Z,"33km ESE of Pimampiro, Ecuador",earthquake,6.4,4.7,0.041,56,reviewed,us,us
2020-03-30T08:46:32.680Z,17.9293,-66.8105,12,2.68,md,15,195,0.0826,0.27,pr,pr2020090006,2020-03-30T09:15:38.224Z,"7km S of Indios, Puerto Rico",earthquake,0.81,0.53,0.38,11,reviewed,pr,pr
2020-03-30T08:45:37.114Z,-6.633,132.4884,10,4.4,mb,,108,1.786,0.55,us,us70008mn4,2020-06-13T18:44:39.040Z,"110km SSW of Tual, Indonesia",earthquake,4.1,1.9,0.17,10,reviewed,us,us
2020-03-30T08:21:15.098Z,53.6246,-166.2064,86.93,4.8,mww,,81,0.283,0.72,us,us70008ik0,2020-06-13T18:44:51.040Z,"35km SE of Unalaska, Alaska",earthquake,5.6,3.9,0.065,23,reviewed,us,us
2020-03-30T08:21:00.326Z,40.1697,111.842,10,4.5,mb,,59,3.321,0.57,us,us70008j19,2020-06-13T18:44:45.040Z,"28km NNW of Pendiqing, China",earthquake,7.2,1.9,0.093,34,reviewed,us,us
2020-03-30T08:16:24.333Z,53.4172,-167.0963,10,2.9,ml,,205,0.399,0.46,us,us700090ix,2020-06-13T18:44:51.040Z,"62km SW of Unalaska, Alaska",earthquake,2.9,2,0.128,8,reviewed,us,us
2020-03-30T08:15:10.494Z,35.2601,140.3451,24.5,3.9,mwr,,132,0.054,0.59,us,us70008mne,2020-06-13T18:44:54.040Z,"3km WNW of Ohara, Japan",earthquake,5.3,5.3,0.089,12,reviewed,us,us
2020-03-30T08:12:41.620Z,17.9325,-66.896,5,3.19,md,17,198,0.0458,0.24,pr,pr2020090004,2020-06-13T18:44:40.040Z,"11km S of Guanica, Puerto Rico",earthquake,0.67,0.43,0.29,16,reviewed,pr,pr
2020-03-30T08:09:35.473Z,53.1663,-162.3492,10,2.7,ml,,242,1.807,0.35,us,us700090j5,2020-06-13T18:44:38.040Z,"200km SSE of False Pass, Alaska",earthquake,3.8,2,0.105,12,reviewed,us,us
2020-03-30T07:56:17.110Z,17.906,-66.8013,6,2.72,md,17,202,0.1041,0.17,pr,pr2020090005,2020-03-30T09:11:08.816Z,"9km S of Indios, Puerto Rico",earthquake,0.62,0.33,0.13,11,reviewed,pr,pr
2020-03-30T07:52:41.135Z,51.4836,-177.0667,44.43,3.2,ml,,203,0.296,0.29,us,us700090iw,2020-06-13T18:44:58.040Z,"52km SSW of Adak, Alaska",earthquake,5.7,14.2,0.128,8,reviewed,us,us
2020-03-30T07:45:35.897Z,18.8384,145.92,142.78,4.4,mb,,135,3.579,0.8,us,us70008mnd,2020-06-13T18:44:41.040Z,"27km ENE of Agrihan, Northern Mariana Islands",earthquake,5.2,8.9,0.12,20,reviewed,us,us
2020-03-30T07:31:22.599Z,51.3631,-178.0114,39.51,2.6,ml,,209,0.399,0.41,us,us700090iv,2020-06-13T18:44:58.040Z,"58km S of Tanaga Volcano, Alaska",earthquake,4.2,17.5,0.128,8,reviewed,us,us
2020-03-30T07:15:27.051Z,5.319,125.5207,143.95,4.3,mb,,91,4.878,0.86,us,us70008mn3,2020-06-13T18:44:46.040Z,"11km SE of Sarangani, Philippines",earthquake,6.8,8.8,0.104,26,reviewed,us,us
2020-03-30T07:04:17.480Z,35.8885,-97.40983333,7.81,2.78,ml,95,29,0,0.18,ok,ok2020ghdu,2020-06-13T18:44:42.040Z,"1km ENE of Guthrie, Oklahoma",earthquake,,0.4,0.23,37,reviewed,ok,ok
2020-03-30T06:44:27.186Z,-56.0767,-60.1829,10,5,mb,,102,4.387,0.71,us,us70008iiz,2020-06-13T18:44:53.040Z,"Drake Passage",earthquake,3.8,1.8,0.075,56,reviewed,us,us
2020-03-30T06:14:34.454Z,-56.1157,-28.9872,77.96,4.3,mb,,153,4.672,0.83,us,us70008mnf,2020-06-13T18:44:36.040Z,"128km WNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,15.4,8.8,0.168,10,reviewed,us,us
2020-03-30T05:08:18.698Z,16.4346,-98.8845,10,4.7,mb,,134,0.382,0.84,us,us70008iib,2020-06-13T18:44:43.040Z,"16km WSW of Tecoanapa, Mexico",earthquake,4.8,1.9,0.027,409,reviewed,us,us
2020-03-30T04:39:18.580Z,19.0846,-68.2091,7,3.19,md,18,245,1.0115,0.28,pr,pr2020090002,2020-06-13T18:44:45.040Z,"37km NNE of Punta Cana, Dominican Republic",earthquake,2.95,2.27,0.16,12,reviewed,pr,pr
2020-03-30T04:24:41.909Z,37.5053,-97.7994,5,2.5,mb_lg,,96,0.352,0.28,us,us70008ihw,2020-06-13T18:44:48.040Z,"13km S of Cheney, Kansas",earthquake,1.5,1.3,0.154,11,reviewed,us,us
2020-03-30T04:21:38.895Z,21.703,143.0767,295.39,4.2,mb,,48,5.43,0.79,us,us70008ii0,2020-06-13T18:44:46.040Z,"228km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,9.3,6.4,0.075,50,reviewed,us,us
2020-03-30T03:42:48.872Z,0.3715,-80.653,10,4.4,mb,,82,2.206,1.15,us,us70008ihp,2020-06-13T18:44:45.040Z,"73km WSW of Muisne, Ecuador",earthquake,9.5,1.9,0.103,27,reviewed,us,us
2020-03-30T03:41:45.930Z,6.0874,126.0245,83.15,4.3,mb,,120,1.071,0.82,us,us70008mn1,2020-06-13T18:44:46.040Z,"34km SSW of Pondaguitan, Philippines",earthquake,11.4,9.1,0.187,8,reviewed,us,us
